ny_date,ist_time,side,r
2012-07-10,2012-07-11 00:30:00+05:30,-1,-1.0
2012-07-17,2012-07-17 20:30:00+05:30,-1,-1.0
2012-07-23,2012-07-23 13:30:00+05:30,-1,-1.0
2012-07-25,2012-07-25 13:30:00+05:30,1,3.0
2012-08-01,2012-08-01 18:30:00+05:30,-1,-1.0
2012-08-10,2012-08-10 20:30:00+05:30,1,-1.0
2012-08-17,2012-08-17 12:30:00+05:30,1,-1.0
2012-08-21,2012-08-21 10:30:00+05:30,1,3.0
2012-08-21,2012-08-21 18:30:00+05:30,1,3.0
2012-08-27,2012-08-28 06:30:00+05:30,-1,-1.0
2012-09-12,2012-09-12 13:30:00+05:30,1,-1.0
2012-10-04,2012-10-04 12:30:00+05:30,1,-1.0
2012-10-12,2012-10-12 23:30:00+05:30,-1,3.0
2012-10-16,2012-10-17 07:30:00+05:30,1,-1.0
2012-10-18,2012-10-19 08:30:00+05:30,-1,3.0
2012-10-31,2012-10-31 15:30:00+05:30,1,-1.0
2012-11-02,2012-11-02 09:30:00+05:30,-1,3.0
2012-11-23,2012-11-23 15:30:00+05:30,1,3.0
2012-11-23,2012-11-23 21:30:00+05:30,1,-1.0
2012-11-28,2012-11-28 11:30:00+05:30,-1,3.0
2012-11-28,2012-11-28 19:30:00+05:30,-1,-1.0
2012-12-12,2012-12-12 23:30:00+05:30,1,-1.0
2012-12-17,2012-12-18 09:30:00+05:30,1,-1.0
2012-12-31,2012-12-31 14:30:00+05:30,1,-1.0
2013-01-23,2013-01-24 06:30:00+05:30,-1,3.0
2013-01-24,2013-01-24 20:30:00+05:30,-1,-1.0
2013-01-29,2013-01-30 09:30:00+05:30,1,3.0
2013-01-30,2013-01-30 21:30:00+05:30,1,-1.0
2013-02-20,2013-02-20 16:30:00+05:30,-1,3.0
2013-03-11,2013-03-12 07:30:00+05:30,1,-1.0
2013-03-14,2013-03-14 16:30:00+05:30,-1,-1.0
2013-03-17,2013-03-18 04:30:00+05:30,1,-1.0
2013-03-25,2013-03-25 16:30:00+05:30,-1,-1.0
2013-04-02,2013-04-02 18:30:00+05:30,-1,3.0
2013-05-28,2013-05-28 14:30:00+05:30,-1,-1.0
2013-05-30,2013-05-30 11:30:00+05:30,1,-1.0
2013-06-11,2013-06-11 13:30:00+05:30,-1,-1.0
2013-06-12,2013-06-12 20:30:00+05:30,1,-1.0
2013-06-18,2013-06-18 16:30:00+05:30,-1,3.0
2013-06-19,2013-06-20 00:30:00+05:30,-1,3.0
2013-07-21,2013-07-22 04:30:00+05:30,1,3.0
2013-07-31,2013-07-31 19:30:00+05:30,-1,-1.0
2013-09-05,2013-09-05 11:30:00+05:30,-1,-1.0
2013-09-10,2013-09-10 19:30:00+05:30,-1,-1.0
2013-09-12,2013-09-12 12:30:00+05:30,-1,3.0
