ny_date,ist_time,side,r
2024-12-03,2024-12-03 19:30:00+05:30,-1,-1.0
2024-12-05,2024-12-05 15:30:00+05:30,-1,3.0
2024-12-06,2024-12-06 18:30:00+05:30,1,-1.0
2024-12-09,2024-12-09 18:30:00+05:30,1,-1.0
2024-12-10,2024-12-10 18:00:00+05:30,-1,-1.0
2024-12-11,2024-12-11 14:30:00+05:30,-1,-1.0
2024-12-11,2024-12-11 18:30:00+05:30,1,-1.0
2024-12-12,2024-12-12 17:00:00+05:30,1,-1.0
2024-12-16,2024-12-16 17:00:00+05:30,1,-1.0
2024-12-19,2024-12-19 17:00:00+05:30,1,-1.0
2024-12-23,2024-12-23 16:00:00+05:30,-1,-1.0
2024-12-24,2024-12-24 20:00:00+05:30,1,-1.0
2024-12-30,2024-12-30 17:30:00+05:30,-1,-1.0
2025-01-03,2025-01-03 19:00:00+05:30,1,-1.0
2025-01-13,2025-01-13 19:30:00+05:30,1,-1.0
2025-01-15,2025-01-15 15:30:00+05:30,1,3.0
2025-01-16,2025-01-16 16:00:00+05:30,-1,-1.0
2025-01-20,2025-01-20 18:30:00+05:30,1,-1.0
2025-01-21,2025-01-21 19:30:00+05:30,1,3.0
2025-01-23,2025-01-23 17:30:00+05:30,1,3.0
2025-01-24,2025-01-24 15:00:00+05:30,-1,3.0
2025-01-28,2025-01-28 15:00:00+05:30,1,-1.0
2025-01-31,2025-01-31 19:30:00+05:30,-1,3.0
2025-02-11,2025-02-11 18:30:00+05:30,-1,-1.0
2025-02-11,2025-02-11 20:30:00+05:30,1,-1.0
2025-02-14,2025-02-14 13:30:00+05:30,-1,1.898087408901781
2025-02-19,2025-02-19 15:00:00+05:30,-1,-1.0
2025-02-20,2025-02-20 16:30:00+05:30,-1,3.0
2025-02-21,2025-02-21 15:30:00+05:30,1,-1.0
2025-02-21,2025-02-21 17:00:00+05:30,-1,3.0
2025-03-03,2025-03-03 17:00:00+05:30,1,-1.0
2025-03-04,2025-03-04 15:00:00+05:30,-1,3.0
2025-03-05,2025-03-05 18:00:00+05:30,-1,-1.0
2025-03-07,2025-03-07 18:30:00+05:30,-1,-1.0
2025-03-12,2025-03-12 17:00:00+05:30,1,-1.0
2025-03-14,2025-03-14 18:00:00+05:30,1,-1.0
2025-03-14,2025-03-14 19:30:00+05:30,1,-1.0
2025-03-17,2025-03-17 16:30:00+05:30,1,3.0
2025-03-21,2025-03-21 14:00:00+05:30,-1,-1.0
2025-03-25,2025-03-25 17:00:00+05:30,1,-1.0
2025-04-08,2025-04-08 17:30:00+05:30,1,-1.0
2025-04-21,2025-04-21 19:30:00+05:30,-1,3.0
2025-04-25,2025-04-25 16:00:00+05:30,-1,-1.0
2025-04-30,2025-04-30 16:30:00+05:30,1,-1.0
2025-05-01,2025-05-01 19:30:00+05:30,-1,-1.0
2025-05-05,2025-05-05 19:30:00+05:30,1,-1.0
2025-05-07,2025-05-07 22:30:00+05:30,1,-1.0
2025-05-14,2025-05-14 18:00:00+05:30,1,-1.0
2025-05-16,2025-05-16 13:30:00+05:30,1,-1.0
2025-05-22,2025-05-22 17:30:00+05:30,-1,-1.0
2025-05-23,2025-05-23 15:00:00+05:30,-1,3.0
2025-06-04,2025-06-04 13:30:00+05:30,1,-1.0
2025-06-06,2025-06-06 18:30:00+05:30,1,1.2303723056825893
2025-07-01,2025-07-01 18:00:00+05:30,-1,-1.0
2025-07-08,2025-07-08 20:00:00+05:30,-1,-1.0
2025-07-17,2025-07-17 19:30:00+05:30,1,-1.0
2025-07-21,2025-07-21 19:30:00+05:30,1,-1.0
2025-07-24,2025-07-24 16:30:00+05:30,-1,-1.0
2025-07-31,2025-07-31 19:00:00+05:30,-1,3.0
2025-08-07,2025-08-07 14:00:00+05:30,1,-1.0
2025-08-08,2025-08-08 19:30:00+05:30,1,-1.0
2025-08-11,2025-08-11 19:30:00+05:30,-1,-1.0
2025-08-13,2025-08-13 13:00:00+05:30,1,3.0
2025-08-14,2025-08-14 18:30:00+05:30,-1,-1.0
2025-08-27,2025-08-27 19:30:00+05:30,1,-1.0
2025-09-04,2025-09-04 19:30:00+05:30,1,-1.0
2025-09-05,2025-09-05 15:30:00+05:30,-1,-1.0
2025-09-08,2025-09-08 19:30:00+05:30,-1,-1.0
2025-09-10,2025-09-10 18:30:00+05:30,1,-1.0
2025-09-11,2025-09-11 16:00:00+05:30,1,3.0
2025-09-12,2025-09-12 13:30:00+05:30,-1,1.6342777642825246
2025-09-16,2025-09-16 18:30:00+05:30,-1,-1.0
2025-09-17,2025-09-17 18:30:00+05:30,1,3.0
2025-09-23,2025-09-23 19:30:00+05:30,1,-1.0
2025-09-26,2025-09-26 18:00:00+05:30,1,0.8009692400888931
2025-10-02,2025-10-02 19:30:00+05:30,1,-1.0
2025-10-03,2025-10-03 19:30:00+05:30,1,-1.0
2025-10-06,2025-10-06 19:30:00+05:30,-1,-1.0
2025-10-09,2025-10-09 19:30:00+05:30,-1,-1.0
2025-10-13,2025-10-13 21:00:00+05:30,1,-1.0
2025-10-20,2025-10-20 13:00:00+05:30,1,3.0
2025-10-22,2025-10-22 19:30:00+05:30,-1,3.0
2025-10-23,2025-10-23 19:30:00+05:30,1,-1.0
2025-10-24,2025-10-24 18:30:00+05:30,1,3.0
2025-10-28,2025-10-28 15:30:00+05:30,1,3.0
2025-10-31,2025-10-31 16:00:00+05:30,-1,-1.0
2025-10-31,2025-10-31 18:00:00+05:30,1,-1.0
2025-11-03,2025-11-03 19:30:00+05:30,-1,3.0
2025-11-07,2025-11-07 16:00:00+05:30,-1,-1.0
2025-11-11,2025-11-11 19:30:00+05:30,1,3.0
2025-11-12,2025-11-12 17:00:00+05:30,1,3.0
2025-11-12,2025-11-12 19:30:00+05:30,1,-1.0
2025-11-20,2025-11-20 18:30:00+05:30,1,-1.0
2025-11-21,2025-11-21 17:30:00+05:30,1,-1.0
2025-11-21,2025-11-21 21:30:00+05:30,1,-1.0
2025-11-27,2025-11-27 14:30:00+05:30,-1,-1.0
2025-11-27,2025-11-28 04:30:00+05:30,1,-1.0
2025-12-02,2025-12-02 15:30:00+05:30,1,3.0
2025-12-04,2025-12-04 19:30:00+05:30,-1,-1.0
2025-12-05,2025-12-05 18:30:00+05:30,-1,-1.0
2025-12-08,2025-12-08 19:30:00+05:30,-1,3.0
2025-12-10,2025-12-10 15:00:00+05:30,-1,-1.0
2025-12-10,2025-12-10 19:30:00+05:30,1,3.0
2025-12-12,2025-12-12 20:00:00+05:30,-1,-1.0
2025-12-15,2025-12-15 19:30:00+05:30,-1,3.0
2025-12-22,2025-12-22 19:30:00+05:30,1,3.0
