key_type,asset,tf,family,surprise,slot,direction,intensity,pretrend,n,fwd_15m_med,fwd_1h_med,fwd_4h_med,fwd_24h_med,cont_15m,cont_1h,cont_4h,cont_24h,adverse_med,adverse_worst
event,EURUSD,M15,DURABLES,down,0830_data,dn,ALL,bull,6,-0.326,-0.1981,-0.5274,0.332,0.3333,0.5,0.3333,0.6667,-6.4563,-7.9231
event,EURUSD,M15,DURABLES,big_up,0830_data,dn,ALL,bull,5,-0.1376,0.5963,1.089,-3.7456,0.4,0.6,0.8,0.2,-6.5032,-13.7134
event,EURUSD,M15,GDP,down,0830_data,up,ALL,ALL,21,0.2717,0.6341,-0.9089,-1.0355,0.5238,0.5714,0.4762,0.4762,-5.2425,-16.0606
event,EURUSD,M15,GDP,up,0830_data,dn,ALL,ALL,18,0.1097,-0.0802,1.0759,2.1138,0.5556,0.5,0.7222,0.6667,-2.842,-16.2246
event,EURUSD,M15,GDP,up,0830_data,up,ALL,ALL,17,-0.1662,0.6098,2.127,1.0363,0.4118,0.6471,0.6471,0.7059,-2.5258,-8.7892
event,EURUSD,M15,GDP,big_up,0830_data,dn,ALL,ALL,16,0.7158,0.8627,2.5089,0.0627,0.75,0.75,0.6875,0.5,-4.2034,-14.0719
event,EURUSD,M15,GDP,big_down,0830_data,up,ALL,ALL,15,-0.3867,-0.2963,-0.064,2.1236,0.4667,0.4667,0.4667,0.8667,-2.2394,-9.7906
event,EURUSD,M15,GDP,down,0830_data,dn,ALL,ALL,15,-0.3602,-0.1601,-1.5024,-2.9583,0.3333,0.4,0.2667,0.3333,-8.4562,-13.7276
event,EURUSD,M15,GDP,big_up,0830_data,dn,ALL,bear,13,0.5566,0.8571,0.791,0.5273,0.7692,0.7692,0.6154,0.5385,-4.5561,-14.0719
event,EURUSD,M15,GDP,down,0830_data,up,ALL,bull,13,0.2717,0.8769,0.1751,1.6447,0.5385,0.6923,0.5385,0.5385,-3.7334,-15.0431
event,EURUSD,M15,GDP,up,0830_data,up,ALL,bear,13,-0.1463,1.1517,2.7747,2.6585,0.4615,0.6923,0.6154,0.7692,-2.4827,-8.7892
event,EURUSD,M15,GDP,down,0830_data,dn,ALL,bull,11,-0.2068,-0.1601,-1.5024,-0.9886,0.3636,0.3636,0.2727,0.3636,-8.3192,-12.1901
event,EURUSD,M15,GDP,up,0830_data,dn,ALL,bear,11,0.0702,0.4468,1.1647,1.8136,0.5455,0.5455,0.7273,0.6364,-2.8349,-13.2519
event,EURUSD,M15,GDP,big_down,0830_data,up,ALL,bull,8,0.3096,0.0021,1.1087,2.9206,0.625,0.5,0.625,0.875,-1.6526,-9.7906
event,EURUSD,M15,GDP,down,0830_data,up,ALL,bear,8,-0.1811,-1.2204,-1.4236,-2.2434,0.5,0.375,0.375,0.375,-5.3963,-16.0606
event,EURUSD,M15,GDP,big_down,0830_data,up,ALL,bear,7,-0.3924,-0.4051,-0.1933,2.0903,0.2857,0.4286,0.2857,0.8571,-2.3845,-9.3208
event,EURUSD,M15,GDP,up,0830_data,dn,ALL,bull,7,0.234,-0.7176,0.9197,3.5633,0.5714,0.4286,0.7143,0.7143,-2.9132,-16.2246
event,EURUSD,M15,GDP,big_up,0830_data,up,ALL,ALL,6,-0.417,1.3715,1.3998,-2.5119,0.3333,0.6667,0.6667,0.3333,-4.0286,-14.9425
event,EURUSD,M15,HOMESALES,down,1000_data,up,ALL,ALL,20,-0.038,0.2781,0.5741,-0.6596,0.45,0.55,0.55,0.4,-3.8767,-18.4122
event,EURUSD,M15,HOMESALES,up,1000_data,dn,ALL,ALL,17,0.2474,-0.6329,0.0775,-0.2999,0.5294,0.3529,0.5294,0.4706,-4.6596,-10.1649
event,EURUSD,M15,HOMESALES,down,1000_data,dn,ALL,ALL,13,-0.1909,0.0787,0.1546,1.3138,0.3077,0.5385,0.5385,0.6154,-4.8544,-10.254
event,EURUSD,M15,HOMESALES,big_up,1000_data,dn,ALL,ALL,12,-0.0992,0.1584,-0.7182,1.7699,0.4167,0.5,0.3333,0.5833,-4.5877,-18.5279
event,EURUSD,M15,HOMESALES,big_down,1000_data,dn,ALL,ALL,10,-0.163,-0.1605,-0.3817,0.978,0.4,0.4,0.2,0.6,-3.3783,-8.2555
event,EURUSD,M15,HOMESALES,down,1000_data,up,ALL,bear,10,-0.0735,0.1061,0.2098,-1.4323,0.4,0.5,0.5,0.3,-6.3809,-8.9586
event,EURUSD,M15,HOMESALES,down,1000_data,up,ALL,bull,10,0.2866,0.2781,0.9513,2.2685,0.5,0.6,0.6,0.5,-2.7745,-18.4122
event,EURUSD,M15,HOMESALES,big_up,1000_data,up,ALL,ALL,9,-0.0905,0.2022,-0.3331,-2.2267,0.3333,0.5556,0.4444,0.3333,-4.9762,-12.4907
event,EURUSD,M15,HOMESALES,up,1000_data,dn,ALL,bull,9,-0.4862,-0.8889,-0.6667,0.5609,0.4444,0.3333,0.4444,0.5556,-4.6746,-10.1649
event,EURUSD,M15,HOMESALES,up,1000_data,dn,ALL,bear,8,0.3893,-0.2865,0.2328,-0.5761,0.625,0.375,0.625,0.375,-3.6167,-7.8323
event,EURUSD,M15,HOMESALES,big_down,1000_data,up,ALL,ALL,7,-0.3366,-0.4323,0.9839,-0.9386,0.1429,0.1429,0.5714,0.2857,-5.5476,-8.2036
event,EURUSD,M15,HOMESALES,big_down,1000_data,dn,ALL,bear,7,-0.1183,-0.0731,-0.2193,-1.2426,0.4286,0.4286,0.1429,0.4286,-3.2854,-8.2555
event,EURUSD,M15,HOMESALES,down,1000_data,dn,ALL,bear,7,-0.1909,0.1503,0.1546,0.1435,0.2857,0.7143,0.5714,0.5714,-5.1005,-10.254
event,EURUSD,M15,HOMESALES,big_up,1000_data,dn,ALL,bear,6,-0.3953,-0.5308,-2.8874,-1.3796,0.3333,0.3333,0.1667,0.5,-6.7739,-18.5279
event,EURUSD,M15,HOMESALES,big_up,1000_data,dn,ALL,bull,6,0.4106,1.0522,0.2297,3.8356,0.5,0.6667,0.5,0.6667,-2.9673,-6.3698
event,EURUSD,M15,HOMESALES,down,1000_data,dn,ALL,bull,6,-0.1289,-0.37,0.0608,2.3624,0.3333,0.3333,0.5,0.6667,-4.3093,-7.4527
event,EURUSD,M15,HOMESALES,up,1000_data,up,ALL,ALL,5,-0.9658,0.4458,-0.1515,0.7429,0.2,0.6,0.4,0.6,-2.4314,-3.911
event,EURUSD,M15,HOMESALES,big_up,1000_data,up,ALL,bear,5,-0.2027,0.362,1.365,-5.5931,0.2,0.8,0.6,0.4,-10.0607,-12.4907
event,EURUSD,M15,HOUSING,down,0830_data,up,ALL,ALL,20,-0.4509,-0.3828,0.6021,-1.1893,0.35,0.35,0.6,0.45,-5.5958,-13.4127
event,EURUSD,M15,HOUSING,down,0830_data,dn,ALL,ALL,16,-0.2706,-0.0249,-0.2876,2.1884,0.25,0.5,0.4375,0.625,-5.0485,-50.8573
event,EURUSD,M15,HOUSING,up,0830_data,up,ALL,ALL,16,0.158,-0.4647,-0.0629,-2.9446,0.5625,0.4375,0.5,0.4375,-5.0115,-18.5018
event,EURUSD,M15,HOUSING,up,0830_data,dn,ALL,ALL,13,0.7948,-0.3554,1.3324,-0.2867,0.7692,0.2308,0.6154,0.4615,-2.7349,-18.8438
event,EURUSD,M15,HOUSING,down,0830_data,up,ALL,bear,13,-0.5236,-0.3838,1.013,-0.9269,0.1538,0.3846,0.6154,0.4615,-5.0497,-11.1093
event,EURUSD,M15,HOUSING,big_up,0830_data,dn,ALL,ALL,10,-0.3195,0.8514,0.2183,-0.2615,0.3,0.6,0.6,0.5,-3.5758,-11.7188
event,EURUSD,M15,HOUSING,down,0830_data,dn,ALL,bull,9,-0.1304,0.1304,-0.3589,3.6258,0.3333,0.5556,0.3333,0.6667,-5.4558,-50.8573
event,EURUSD,M15,HOUSING,big_up,0830_data,dn,ALL,bear,8,-0.3195,-0.1302,0.7378,-0.2615,0.375,0.5,0.625,0.5,-3.5758,-11.7188
event,EURUSD,M15,HOUSING,up,0830_data,dn,ALL,bull,8,0.69,-0.5542,-0.1955,-0.1579,0.75,0.25,0.5,0.5,-2.8884,-12.6382
event,EURUSD,M15,HOUSING,up,0830_data,up,ALL,bear,8,0.3018,0.83,2.7431,0.2514,0.625,0.75,0.75,0.5,-4.0625,-18.5018
event,EURUSD,M15,HOUSING,up,0830_data,up,ALL,bull,8,0.0048,-1.2305,-1.6245,-3.0081,0.5,0.125,0.25,0.375,-5.0124,-8.9946
event,EURUSD,M15,HOUSING,big_down,0830_data,up,ALL,ALL,7,-0.2825,-0.3883,-1.7222,0.6001,0.4286,0.1429,0.4286,0.5714,-4.4444,-12.9002
event,EURUSD,M15,HOUSING,down,0830_data,dn,ALL,bear,7,-0.4108,-0.5816,0.906,0.7035,0.1429,0.4286,0.5714,0.5714,-3.4333,-42.721
event,EURUSD,M15,HOUSING,down,0830_data,up,ALL,bull,7,0.5882,-0.3818,0.0686,-4.6405,0.7143,0.2857,0.5714,0.4286,-10.5269,-13.4127
event,EURUSD,M15,HOUSING,big_down,0830_data,dn,ALL,ALL,6,-0.3,-0.5151,0.7185,-2.0557,0.3333,0.1667,0.6667,0.5,-5.1614,-15.9807
event,EURUSD,M15,HOUSING,big_up,0830_data,up,ALL,ALL,5,-0.3723,-0.8382,-1.7997,-4.8122,0.2,0.2,0.2,0.4,-6.338,-11.5315
event,EURUSD,M15,HOUSING,big_down,0830_data,up,ALL,bull,5,-0.2825,-0.0536,-2.6836,2.5328,0.4,0.2,0.4,0.6,-7.8778,-12.9002
event,EURUSD,M15,HOUSING,up,0830_data,dn,ALL,bear,5,0.9467,-0.0488,1.6621,-0.2867,0.8,0.2,0.8,0.4,-2.1403,-18.8438
event,EURUSD,M15,ISM_MFG,up,1000_data,dn,ALL,ALL,36,0.3835,-0.1759,0.0309,-2.2157,0.6389,0.4444,0.5,0.3889,-4.6362,-24.6246
event,EURUSD,M15,ISM_MFG,down,1000_data,up,ALL,ALL,32,0.261,-0.3921,-0.4705,-0.1511,0.625,0.4375,0.4375,0.4688,-3.7971,-17.7186
event,EURUSD,M15,ISM_MFG,big_up,1000_data,dn,ALL,ALL,21,-0.7223,-1.497,-0.3073,-1.6551,0.4286,0.381,0.381,0.3333,-5.1529,-20.3044
event,EURUSD,M15,ISM_MFG,up,1000_data,dn,ALL,bear,21,0.3856,0.0099,-0.0683,-0.8824,0.619,0.5238,0.4762,0.4286,-4.1694,-24.6246
event,EURUSD,M15,ISM_MFG,up,1000_data,up,ALL,ALL,19,-0.1274,0.5059,0.7656,-0.8376,0.4211,0.5789,0.5789,0.4211,-4.4534,-16.6574
event,EURUSD,M15,ISM_MFG,down,1000_data,up,ALL,bear,19,0.4188,-0.3808,-0.2097,3.914,0.6842,0.4211,0.4737,0.5789,-3.7208,-17.7186
event,EURUSD,M15,ISM_MFG,big_down,1000_data,up,ALL,ALL,18,0.0899,0.2719,-0.1118,1.3271,0.5556,0.5556,0.4444,0.6111,-3.8345,-17.6796
event,EURUSD,M15,ISM_MFG,down,1000_data,dn,ALL,ALL,18,0.4774,0.3091,-0.1377,1.4314,0.6111,0.6111,0.5,0.6667,-4.5742,-20.039
event,EURUSD,M15,ISM_MFG,up,1000_data,dn,ALL,bull,15,0.3814,-0.3713,0.0619,-3.1818,0.6667,0.3333,0.5333,0.3333,-5.0124,-21.2868
event,EURUSD,M15,ISM_MFG,down,1000_data,up,ALL,bull,13,0.036,-0.4034,-0.488,-2.1817,0.5385,0.4615,0.3846,0.3077,-3.9971,-8.8708
event,EURUSD,M15,ISM_MFG,big_up,1000_data,dn,ALL,bear,12,-0.772,-0.8581,-0.3763,-3.0693,0.3333,0.4167,0.25,0.1667,-5.0036,-20.3044
event,EURUSD,M15,ISM_MFG,big_up,1000_data,up,ALL,ALL,11,0.4933,0.1489,-0.2433,2.3918,0.6364,0.6364,0.4545,0.5455,-1.9926,-15.3537
event,EURUSD,M15,ISM_MFG,big_down,1000_data,up,ALL,bear,11,0.0835,-0.7274,-0.3839,1.3384,0.5455,0.3636,0.2727,0.6364,-3.7065,-17.6649
event,EURUSD,M15,ISM_MFG,down,1000_data,dn,ALL,bull,11,0.7564,0.0632,-0.3435,1.4266,0.6364,0.5455,0.4545,0.6364,-4.5173,-20.039
event,EURUSD,M15,ISM_MFG,up,1000_data,up,ALL,bull,10,-0.0223,-0.3226,-0.4762,-1.9804,0.5,0.5,0.4,0.3,-5.6095,-16.6574
event,EURUSD,M15,ISM_MFG,big_up,1000_data,dn,ALL,bull,9,0.1697,-1.8364,0.628,1.8968,0.5556,0.3333,0.5556,0.5556,-6.5109,-10.7287
event,EURUSD,M15,ISM_MFG,up,1000_data,up,ALL,bear,9,-0.3123,0.7563,1.5863,0.8392,0.3333,0.6667,0.7778,0.5556,-3.1933,-11.5252
event,EURUSD,M15,ISM_MFG,big_up,1000_data,up,ALL,bear,7,-0.2372,-0.5034,-0.2433,4.3468,0.4286,0.4286,0.4286,0.7143,-1.6762,-7.802
event,EURUSD,M15,ISM_MFG,down,1000_data,dn,ALL,bear,7,0.3566,0.5932,0.9084,1.4362,0.5714,0.7143,0.5714,0.7143,-4.6519,-7.9161
event,EURUSD,M15,ISM_MFG,big_down,1000_data,dn,ALL,ALL,6,0.6073,1.5066,0.7912,0.7683,0.8333,0.8333,0.6667,0.6667,-2.691,-17.7839
event,EURUSD,M15,ISM_MFG,big_down,1000_data,up,ALL,bull,6,0.4007,1.3933,1.4666,-0.8389,0.6667,0.8333,0.6667,0.5,-6.1407,-17.6796
event,EURUSD,M15,ISM_MFG,big_down,1000_data,dn,ALL,bear,5,0.561,1.8672,1.3256,0.5882,0.8,0.8,0.6,0.6,-2.6552,-17.7839
event,EURUSD,M15,ISM_SVC,up,1000_data,dn,ALL,ALL,49,-0.381,-0.1944,-1.0708,-1.1027,0.3878,0.449,0.3878,0.4286,-5.8601,-25.0
event,EURUSD,M15,ISM_SVC,down,1000_data,up,ALL,ALL,30,-0.2185,-0.3326,0.6407,-2.1616,0.3333,0.3667,0.6,0.4,-4.5993,-15.0049
event,EURUSD,M15,ISM_SVC,up,1000_data,dn,ALL,bear,25,0.0903,0.0199,-0.9852,-2.1479,0.56,0.52,0.4,0.44,-5.3887,-16.3107
event,EURUSD,M15,ISM_SVC,up,1000_data,dn,ALL,bull,24,-0.7651,-0.5576,-2.1827,-0.7302,0.2083,0.375,0.375,0.4167,-6.1455,-25.0
event,EURUSD,M15,ISM_SVC,big_up,1000_data,dn,ALL,ALL,22,-0.2997,-0.8513,-0.6794,1.4783,0.4545,0.3636,0.3636,0.5909,-3.8487,-10.836
event,EURUSD,M15,ISM_SVC,down,1000_data,dn,ALL,ALL,17,-0.3402,-0.4394,-1.1863,-0.1795,0.4118,0.3529,0.4706,0.4706,-3.3392,-14.2583
event,EURUSD,M15,ISM_SVC,down,1000_data,up,ALL,bull,17,-0.2221,-0.3695,0.0844,1.03,0.3529,0.3529,0.5294,0.5882,-2.4721,-15.0049
event,EURUSD,M15,ISM_SVC,big_up,1000_data,dn,ALL,bear,16,0.0183,-0.5766,-1.0794,-0.7324,0.5,0.375,0.3125,0.5,-5.6027,-10.836
event,EURUSD,M15,ISM_SVC,big_down,1000_data,up,ALL,ALL,15,0.2409,0.6316,0.6611,-0.7565,0.5333,0.6667,0.6667,0.4667,-4.2927,-14.0997
event,EURUSD,M15,ISM_SVC,up,1000_data,up,ALL,ALL,14,-0.1179,-0.1796,0.1937,1.7194,0.4286,0.4286,0.5,0.5714,-2.0157,-6.9731
event,EURUSD,M15,ISM_SVC,down,1000_data,up,ALL,bear,13,-0.2149,-0.2957,1.0114,-4.3776,0.3077,0.3846,0.6923,0.1538,-7.0451,-11.1095
event,EURUSD,M15,ISM_SVC,down,1000_data,dn,ALL,bear,11,-0.3402,-0.7945,-1.5285,-1.7169,0.3636,0.2727,0.4545,0.3636,-6.4535,-14.2583
event,EURUSD,M15,ISM_SVC,big_down,1000_data,dn,ALL,ALL,8,0.2377,0.3192,0.8117,1.6566,0.625,0.5,0.5,0.625,-3.0383,-5.0299
event,EURUSD,M15,ISM_SVC,big_down,1000_data,up,ALL,bull,8,-0.1263,0.5464,0.551,-2.8308,0.375,0.625,0.625,0.375,-4.6487,-14.0997
event,EURUSD,M15,ISM_SVC,up,1000_data,up,ALL,bull,8,0.4381,-0.1034,2.5916,1.7194,0.625,0.5,0.625,0.625,-1.6095,-4.9749
event,EURUSD,M15,ISM_SVC,big_down,1000_data,up,ALL,bear,7,0.9717,1.3629,0.6611,5.2767,0.7143,0.7143,0.7143,0.5714,-2.0446,-7.6313
event,EURUSD,M15,ISM_SVC,big_up,1000_data,up,ALL,ALL,6,-0.4088,-0.128,-1.296,-3.6428,0.3333,0.5,0.3333,0.1667,-6.6129,-9.6771
event,EURUSD,M15,ISM_SVC,big_up,1000_data,dn,ALL,bull,6,-0.5129,-0.8795,0.0349,2.1433,0.3333,0.3333,0.5,0.8333,-2.9798,-8.2776
event,EURUSD,M15,ISM_SVC,down,1000_data,dn,ALL,bull,6,-0.2169,0.4518,0.1807,2.9226,0.5,0.5,0.5,0.6667,-3.0167,-6.3505
event,EURUSD,M15,ISM_SVC,up,1000_data,up,ALL,bear,6,-0.7269,-0.2342,-1.0756,2.2636,0.1667,0.3333,0.3333,0.5,-3.4374,-6.9731
event,EURUSD,M15,NFP,up,0830_data,dn,ALL,ALL,27,-0.074,-0.0116,0.3073,-0.8113,0.4444,0.4815,0.5185,0.4444,-4.5641,-16.6667
event,EURUSD,M15,NFP,down,0830_data,up,ALL,ALL,23,-0.6761,-1.7984,-2.1936,-2.3152,0.3478,0.4348,0.3478,0.3478,-6.2582,-29.5781
event,EURUSD,M15,NFP,big_down,0830_data,up,ALL,ALL,19,0.4933,0.5285,2.0217,-1.0441,0.5789,0.5263,0.5263,0.4737,-6.0922,-19.8312
event,EURUSD,M15,NFP,big_up,0830_data,dn,ALL,ALL,19,0.3895,0.3584,0.8267,0.4694,0.6316,0.6842,0.6316,0.5263,-4.3262,-15.6798
event,EURUSD,M15,NFP,up,0830_data,up,ALL,ALL,15,-0.4444,0.8421,1.1186,4.7717,0.2667,0.5333,0.6,0.7333,-4.7656,-10.241
event,EURUSD,M15,NFP,up,0830_data,dn,ALL,bear,15,-0.4845,0.086,1.4801,-0.1917,0.3333,0.5333,0.6,0.4667,-4.2077,-16.6667
event,EURUSD,M15,NFP,down,0830_data,dn,ALL,ALL,14,-0.2431,-1.0499,-0.7846,1.57,0.4286,0.3571,0.4286,0.6429,-4.0212,-16.7506
event,EURUSD,M15,NFP,big_down,0830_data,up,ALL,bear,12,0.4561,0.2265,0.2359,0.2942,0.5833,0.5,0.5,0.5,-5.8887,-19.8312
event,EURUSD,M15,NFP,down,0830_data,up,ALL,bull,12,-0.6963,-0.6581,-0.8232,-2.1422,0.4167,0.5,0.4167,0.4167,-4.996,-17.8644
event,EURUSD,M15,NFP,up,0830_data,dn,ALL,bull,12,0.4325,-0.9511,-0.581,-0.8191,0.5833,0.4167,0.4167,0.4167,-5.1171,-13.8862
event,EURUSD,M15,NFP,big_down,0830_data,dn,ALL,ALL,11,-0.2573,-1.027,-0.2132,-0.0302,0.4545,0.1818,0.4545,0.4545,-5.1388,-15.9965
event,EURUSD,M15,NFP,down,0830_data,up,ALL,bear,11,-0.6761,-2.0053,-2.5262,-2.8459,0.2727,0.3636,0.2727,0.2727,-7.9114,-29.5781
event,EURUSD,M15,NFP,up,0830_data,up,ALL,bull,11,-0.5819,-0.0474,1.1186,4.7717,0.2727,0.4545,0.5455,0.8182,-4.7656,-9.7464
event,EURUSD,M15,NFP,big_up,0830_data,dn,ALL,bear,10,0.3986,0.3241,0.3924,-1.1123,0.7,0.6,0.6,0.4,-5.0278,-12.0734
event,EURUSD,M15,NFP,big_down,0830_data,dn,ALL,bear,9,-0.3311,-1.027,-0.2132,-0.0302,0.3333,0.1111,0.4444,0.4444,-5.1388,-14.6919
event,EURUSD,M15,NFP,big_up,0830_data,dn,ALL,bull,9,0.3895,2.2512,1.5139,1.9846,0.5556,0.7778,0.6667,0.6667,-3.4364,-15.6798
event,EURUSD,M15,NFP,down,0830_data,dn,ALL,bear,8,-1.556,-1.0499,-1.1027,0.3357,0.25,0.25,0.25,0.5,-6.5412,-16.7506
event,EURUSD,M15,NFP,big_down,0830_data,up,ALL,bull,7,0.6874,0.5285,2.634,-2.6052,0.5714,0.5714,0.5714,0.4286,-6.0922,-14.5022
event,EURUSD,M15,NFP,big_up,0830_data,up,ALL,ALL,6,-0.6695,-0.1559,-1.1935,-6.7822,0.1667,0.5,0.3333,0.3333,-8.7002,-27.7393
event,EURUSD,M15,NFP,down,0830_data,dn,ALL,bull,6,0.9022,-0.4867,1.9571,2.7871,0.6667,0.5,0.6667,0.8333,-2.3989,-10.7412
event,EURUSD,M15,OTHER,big_down,other,up,ALL,ALL,15,0.0603,-0.0149,-1.0856,-1.5985,0.6667,0.4667,0.4667,0.2667,-6.1921,-11.9482
event,EURUSD,M15,OTHER,big_up,other,dn,ALL,ALL,12,-0.7446,-0.6604,-0.9895,-2.3275,0.3333,0.3333,0.25,0.4167,-5.4868,-12.211
event,EURUSD,M15,OTHER,big_down,other,dn,ALL,ALL,10,-0.0826,0.6429,2.8087,1.6233,0.4,0.6,0.9,0.8,-2.7195,-10.7602
event,EURUSD,M15,OTHER,big_up,other,up,ALL,ALL,9,0.3001,-0.0729,-0.6922,-0.2246,0.7778,0.4444,0.2222,0.4444,-3.2389,-15.5248
event,EURUSD,M15,OTHER,big_down,other,up,ALL,bear,8,0.1261,0.0779,-0.422,-3.9195,0.75,0.5,0.5,0.25,-6.3143,-11.9482
event,EURUSD,M15,OTHER,big_down,other,up,ALL,bull,7,0.0527,-0.7984,-1.636,-0.4808,0.5714,0.4286,0.4286,0.2857,-6.1921,-7.362
event,EURUSD,M15,OTHER,big_down,other,dn,ALL,bull,6,0.2714,-0.422,2.1796,2.6528,0.6667,0.5,0.8333,1.0,-2.3979,-10.7602
event,EURUSD,M15,OTHER,big_up,other,dn,ALL,bear,6,-1.0169,-1.6624,-1.3428,2.7751,0.3333,0.3333,0.3333,0.6667,-5.1958,-7.1767
event,EURUSD,M15,OTHER,big_up,other,dn,ALL,bull,6,-0.5179,-0.491,-0.841,-4.4775,0.3333,0.3333,0.1667,0.1667,-6.1436,-12.211
event,EURUSD,M15,OTHER,big_up,other,up,ALL,bear,5,0.1458,-0.0729,-0.6922,0.1597,0.6,0.4,0.2,0.6,-3.2794,-15.5248
event,EURUSD,M15,PCE_MM,big_down,0830_data,up,ALL,ALL,9,0.7424,0.8389,-3.6992,-0.3522,0.6667,0.5556,0.3333,0.4444,-5.337,-13.6173
event,EURUSD,M15,PCE_MM,big_down,0830_data,up,ALL,bull,7,0.7424,0.9523,-3.6992,-0.3522,0.7143,0.5714,0.2857,0.4286,-10.6769,-13.6173
event,EURUSD,M15,PCE_MM,big_up,0830_data,dn,ALL,ALL,5,-1.0353,1.6514,-2.3206,-3.2642,0.4,0.8,0.2,0.4,-6.8776,-12.7097
event,EURUSD,M15,PMI_FLASH,down,eu_session,dn,ALL,ALL,70,0.546,0.5402,0.9892,0.2137,0.7,0.6,0.6,0.5143,-4.7277,-27.5578
event,EURUSD,M15,PMI_FLASH,up,eu_session,up,ALL,ALL,58,-0.1073,-0.6391,-1.3983,0.2072,0.4828,0.4138,0.3448,0.5,-4.9736,-24.5467
event,EURUSD,M15,PMI_FLASH,big_down,eu_session,dn,ALL,ALL,49,-0.2582,0.153,0.4742,-1.8403,0.3878,0.551,0.5102,0.449,-7.0418,-18.1595
event,EURUSD,M15,PMI_FLASH,up,eu_session,dn,ALL,ALL,44,-0.0185,0.3523,1.5793,2.1574,0.5,0.6818,0.6591,0.5909,-3.8769,-25.9793
event,EURUSD,M15,PMI_FLASH,down,eu_session,up,ALL,ALL,38,0.0139,0.8323,-0.5307,-0.0134,0.5,0.5526,0.4737,0.5,-5.3799,-22.4107
event,EURUSD,M15,PMI_FLASH,big_down,eu_session,dn,ALL,bear,37,-0.1527,0.5349,0.4742,-2.4223,0.4865,0.5946,0.5135,0.4324,-7.5547,-18.1595
event,EURUSD,M15,PMI_FLASH,big_up,eu_session,up,ALL,ALL,35,0.3171,0.1334,-2.3723,1.0223,0.6,0.5143,0.3714,0.6857,-5.9988,-20.8711
event,EURUSD,M15,PMI_FLASH,down,eu_session,dn,ALL,bear,35,0.5457,0.1456,0.1388,-2.0205,0.6857,0.5143,0.5143,0.4571,-4.3728,-27.5578
event,EURUSD,M15,PMI_FLASH,down,eu_session,dn,ALL,bull,35,0.6265,0.6662,1.2414,0.5843,0.7143,0.6857,0.6857,0.5714,-4.7301,-26.7996
event,EURUSD,M15,PMI_FLASH,big_up,eu_session,dn,ALL,ALL,30,-0.24,-0.0785,1.401,0.8596,0.4,0.5,0.5667,0.5667,-3.8925,-22.9194
event,EURUSD,M15,PMI_FLASH,up,eu_session,up,ALL,bear,30,-0.027,-0.4004,-2.1064,1.2637,0.5,0.4333,0.3333,0.5667,-4.3441,-24.5467
event,EURUSD,M15,PMI_FLASH,big_down,eu_session,up,ALL,ALL,28,0.3988,0.984,-0.0826,0.5347,0.5714,0.6071,0.5,0.5714,-5.0615,-9.6456
event,EURUSD,M15,PMI_FLASH,up,eu_session,up,ALL,bull,28,-0.1893,-0.7692,-1.1751,-1.2598,0.4643,0.3929,0.3571,0.4286,-5.0387,-22.4107
event,EURUSD,M15,PMI_FLASH,up,eu_session,dn,ALL,bear,22,-0.2003,0.8143,2.4888,4.3201,0.4545,0.7727,0.8182,0.7273,-2.0039,-16.2153
event,EURUSD,M15,PMI_FLASH,up,eu_session,dn,ALL,bull,22,0.0748,0.1442,0.0174,-0.9155,0.5455,0.5909,0.5,0.4545,-6.7647,-25.9793
event,EURUSD,M15,PMI_FLASH,down,eu_session,up,ALL,bull,20,0.2339,1.4731,-1.2082,-0.6797,0.6,0.65,0.45,0.4,-6.797,-22.4107
event,EURUSD,M15,PMI_FLASH,big_up,eu_session,up,ALL,bull,19,0.8743,0.1334,-2.379,1.9477,0.6316,0.5263,0.3684,0.7895,-5.8487,-20.8711
event,EURUSD,M15,PMI_FLASH,big_up,eu_session,dn,ALL,bear,18,-0.1102,0.0574,1.4976,2.083,0.4444,0.5,0.6111,0.6111,-3.8925,-22.9194
event,EURUSD,M15,PMI_FLASH,down,eu_session,up,ALL,bear,18,-0.0939,-0.3064,-0.0135,1.0928,0.3889,0.4444,0.5,0.6111,-3.6364,-18.9189
event,EURUSD,M15,PMI_FLASH,big_up,eu_session,up,ALL,bear,16,0.1317,0.1018,-1.496,0.5023,0.5625,0.5,0.375,0.5625,-6.3772,-11.5841
event,EURUSD,M15,PMI_FLASH,big_down,eu_session,up,ALL,bear,14,0.1163,1.3206,-0.386,-0.5142,0.5,0.6429,0.5,0.5,-5.7619,-9.6456
event,EURUSD,M15,PMI_FLASH,big_down,other,up,ALL,bull,14,0.4724,0.7482,0.094,1.0011,0.6429,0.5714,0.5,0.6429,-4.1692,-9.5733
event,EURUSD,M15,PMI_FLASH,big_down,eu_session,dn,ALL,bull,12,-1.0656,-0.0755,0.308,-0.2479,0.0833,0.4167,0.5,0.5,-5.1679,-12.2469
event,EURUSD,M15,PMI_FLASH,big_up,eu_session,dn,ALL,bull,12,-0.5194,-0.0785,0.5661,0.0441,0.3333,0.5,0.5,0.5,-4.7794,-18.6425
event,EURUSD,M15,PPI_MM,down,0830_data,up,ALL,ALL,49,0.1921,0.278,-1.2402,0.6579,0.5102,0.5918,0.449,0.5306,-4.5333,-26.1602
event,EURUSD,M15,PPI_MM,up,0830_data,dn,ALL,ALL,33,0.3386,0.5139,0.9881,3.6977,0.6364,0.6061,0.6061,0.6364,-3.0377,-14.9642
