symbol,tf,gate,exit,side,n,tpm,wr,rr,avg,net,tr,ho,stress3x,verdict
USDCHF,M15,none,h12,both,5420,24.442192592592594,52.011070110701105,0.9802036415472376,0.02593784132841329,140.58310000000003,158.42449999999997,-17.841400000000007,-498.7,FAIL
USDCHF,M15,none,h8,both,5439,24.527875555555557,51.92130906416621,0.9612139075027853,0.014269001654715943,77.60910000000001,91.77960000000002,-14.1705,-556.2,FAIL
USDCHF,M15,none,be0.5,both,5606,25.280983703703704,36.086336068498035,1.8039968557169426,0.006081127363539063,34.09079999999999,60.035199999999975,-25.9444,-570.9,FAIL
USDCHF,M15,adx25,h20,both,4083,18.41281777777778,51.16336027430811,0.9805423756206533,0.012671516042125885,51.737799999999986,86.15780000000001,-34.42,-424.8,FAIL
USDCHF,M15,adx25,h12,both,4105,18.51202962962963,51.74177831912302,0.9590638212708723,0.011836053593179047,48.58699999999999,80.72050000000002,-32.1335,-430.7,FAIL
USDCHF,M15,adx25,h8,both,4117,18.566145185185185,51.12946320136022,0.9480373674891062,-0.003100024289531214,-12.762800000000007,11.58470000000002,-24.347499999999997,-485.4,FAIL
USDCHF,M15,adx25,be0.5,both,4244,19.13886814814815,36.710650329877474,1.689855946210644,-0.006630984919886896,-28.14189999999999,-0.6252000000000013,-27.516699999999993,-494.9,FAIL
USDCHF,M15,adx30,h20,both,4725,21.308,51.02645502645503,0.9952021852460992,0.017219661375661374,81.3629,106.769,-25.406100000000002,-473.5,FAIL
USDCHF,M15,adx30,h12,both,4754,21.43877925925926,51.74589819099705,0.9689686695900677,0.016305826672275977,77.5179,96.1523,-18.634399999999996,-480.7,FAIL
USDCHF,M15,adx30,h8,both,4769,21.506423703703703,51.37345355420424,0.9546674373726075,0.0032529251415391093,15.513200000000012,31.622600000000013,-16.1094,-536.4,FAIL
USDCHF,M15,adx30,be0.5,both,4915,22.16482962962963,36.21566632756867,1.7374634301165277,-0.004481159715157681,-22.024900000000002,3.9852000000000043,-26.0101,-550.9,FAIL
USDCHF,M15,slope1.0,h20,both,3967,17.889700740740743,50.56717922863625,0.9976510327952149,0.009685026468364005,38.420500000000004,64.9001,-26.479599999999998,-424.5,FAIL
USDCHF,M15,slope1.0,h12,both,3987,17.979893333333333,51.36694256333082,0.9579334002116768,0.004987083019814396,19.883499999999994,43.18770000000001,-23.3042,-441.9,FAIL
USDCHF,M15,slope1.0,h8,both,3997,18.02498962962963,51.06329747310483,0.9423106180611741,-0.006432124093069804,-25.709200000000006,-3.442200000000021,-22.267000000000003,-483.6,FAIL
USDCHF,M15,slope1.0,be0.5,both,4127,18.611241481481482,35.7160164768597,1.7453526490946607,-0.010200290768112429,-42.096599999999995,-12.12220000000001,-29.974400000000003,-494.2,FAIL
USDCHF,M15,slope1.5,h20,both,4859,21.91229037037037,50.89524593537765,1.0072870298853964,0.020561123688001646,99.9065,129.5016,-29.595099999999995,-471.9,FAIL
USDCHF,M15,slope1.5,h12,both,4889,22.04757925925926,51.62609940683166,0.9730981973264549,0.01615422376764164,78.97799999999998,100.08869999999999,-21.110699999999998,-493.6,FAIL
USDCHF,M15,slope1.5,h8,both,4908,22.13326222222222,51.5077424612877,0.9554828669681615,0.00563964955175224,27.679399999999994,46.90249999999999,-19.2231,-541.6,FAIL
USDCHF,M15,slope1.5,be0.5,both,5060,22.818725925925925,36.06719367588933,1.7731472052054298,0.00010154150197628332,0.5137999999999936,33.62789999999998,-33.1141,-553.7,FAIL
USDCHF,M15,atrp0.5,h20,both,3789,17.086986666666668,49.063077329110584,1.0292496973586525,-0.004218870414357346,-15.985299999999985,18.767899999999976,-34.7532,-476.2,FAIL
USDCHF,M15,atrp0.5,h12,both,3804,17.15463111111111,50.0,0.98787046345819,-0.005352181913774977,-20.35970000000001,2.2514999999999965,-22.6112,-481.5,FAIL
USDCHF,M15,atrp0.5,h8,both,3819,17.222275555555555,49.75124378109453,0.9669964585139268,-0.017002854150301124,-64.9339,-44.03439999999999,-20.8995,-522.3,FAIL
USDCHF,M15,atrp0.5,be0.5,both,3950,17.813037037037038,34.40506329113924,1.819369172620734,-0.015582405063291133,-61.55049999999998,-35.3952,-26.1553,-517.5,FAIL
USDCHF,M30,none,h20,both,935,9.71710481392967,44.598930481283425,1.2309776668347923,-0.004875080213903735,-4.558199999999992,13.306700000000003,-17.8649,-99.7,FAIL
USDCHF,M30,none,h12,both,937,9.737890064868557,47.81216648879402,1.116629939767375,0.011342155816435441,10.627600000000008,33.0655,-22.437899999999996,-85.9,FAIL
USDCHF,M30,none,h8,both,937,9.737890064868557,48.34578441835646,1.1222087687887532,0.021017716115261483,19.69360000000001,36.760600000000004,-17.067,-77.7,FAIL
USDCHF,M30,none,be0.5,both,962,9.997705701604644,29.10602910602911,2.424966048632218,-0.001509147609147604,-1.451799999999995,18.0338,-19.485599999999998,-94.4,FAIL
USDCHF,M30,adx25,h20,both,600,6.235575281666098,45.83333333333333,1.1500004152708556,-0.014243333333333311,-8.545999999999987,3.9533000000000023,-12.499300000000003,-69.4,FAIL
USDCHF,M30,adx25,h12,both,601,6.245967907135541,48.25291181364393,1.0908031590314828,0.008361397670549081,5.025199999999998,23.445,-18.419800000000002,-57.2,FAIL
USDCHF,M30,adx25,h8,both,601,6.245967907135541,48.58569051580699,1.0997757654583542,0.016179201331114806,9.7237,23.6308,-13.907099999999998,-52.9,FAIL
USDCHF,M30,adx25,be0.5,both,614,6.381072038238307,30.781758957654727,2.1590091612776803,-0.014028013029315944,-8.61319999999999,9.461300000000001,-18.0745,-68.7,FAIL
USDCHF,M30,adx30,h20,both,732,7.60740184363264,44.94535519125683,1.1996490443745698,-0.011040983606557368,-8.081999999999994,2.2592,-10.341199999999995,-82.6,FAIL
USDCHF,M30,adx30,h12,both,733,7.617794469102083,47.61255115961801,1.1061677805254257,0.002646657571623467,1.9400000000000013,20.013300000000005,-18.0733,-73.4,FAIL
USDCHF,M30,adx30,h8,both,733,7.617794469102083,47.748976807639835,1.1252235556338468,0.011804911323328799,8.65300000000001,20.707100000000004,-12.054099999999998,-67.4,FAIL
USDCHF,M30,adx30,be0.5,both,750,7.794469102082623,29.86666666666667,2.2980345474837662,-0.007521999999999998,-5.641499999999999,11.243299999999998,-16.8848,-79.0,FAIL
USDCHF,M30,slope1.0,h20,both,569,5.91340389211335,44.991212653778554,1.183959891019392,-0.017014059753954303,-9.681,12.235800000000001,-21.9168,-66.5,FAIL
USDCHF,M30,slope1.0,h12,both,570,5.923796517582793,47.368421052631575,1.0923423582148315,-0.008410175438596493,-4.793800000000001,19.227500000000003,-24.021299999999997,-62.0,FAIL
USDCHF,M30,slope1.0,h8,both,570,5.923796517582793,48.07017543859649,1.0628063413490245,-0.006857719298245612,-3.908899999999999,17.5423,-21.451200000000004,-61.1,FAIL
USDCHF,M30,slope1.0,be0.5,both,584,6.069293274155002,28.93835616438356,2.159256632497153,-0.044018150684931506,-25.7066,3.6415000000000006,-29.348100000000002,-77.6,FAIL
USDCHF,M30,slope1.5,h20,both,762,7.919180607715944,44.750656167979,1.221719089030806,-0.005606167979002609,-4.271899999999988,19.397599999999997,-23.6695,-81.9,FAIL
USDCHF,M30,slope1.5,h12,both,763,7.929573233185388,47.575360419397114,1.1205235529389326,0.008352162516382702,6.372700000000002,33.34349999999999,-26.970799999999997,-72.3,FAIL
USDCHF,M30,slope1.5,h8,both,763,7.929573233185388,47.96854521625164,1.0990088200856645,0.005572739187418085,4.251999999999999,28.286299999999997,-24.0343,-74.1,FAIL
USDCHF,M30,slope1.5,be0.5,both,781,8.116640491635371,29.19334186939821,2.3328697480063796,-0.013438668373879636,-10.495599999999996,15.028100000000004,-25.523699999999998,-82.5,FAIL
USDCHF,M30,atrp0.5,h20,both,716,7.441119836121544,45.81005586592179,1.2125896154788476,0.0132122905027933,9.460000000000003,20.151100000000003,-10.691099999999995,-67.1,FAIL
USDCHF,M30,atrp0.5,h12,both,717,7.451512461590987,49.09344490934449,1.1082843037046188,0.03316136680613669,23.776700000000005,33.3039,-9.527199999999997,-54.1,FAIL
USDCHF,M30,atrp0.5,h8,both,717,7.451512461590987,48.81450488145049,1.1429434380484473,0.037158856345885644,26.642900000000008,32.8147,-6.1717999999999975,-51.6,FAIL
USDCHF,M30,atrp0.5,be0.5,both,741,7.700935472857631,30.229419703103915,2.546130360878661,0.03327260458839407,24.655,22.8426,1.8124000000000056,-59.2,FAIL
