entry_ts,side,entry,sl,t1,exit_ts,r,attempt,zone,mfe_r,mae_r,sess_date,sig_ts,exit_px,exit_reason,t1_hit,t1_fallback,risk,rr_t1_planned,year
2023-04-04 10:02:00-04:00,short,1998.0850,1999.7650,1986.6550,2023-04-04 10:02:00-04:00,-1.0000,3,PDH,0.2094,1.0262,2023-04-04,2023-04-04 10:01:00-04:00,1999.7650,sl,0,0,1.9100,5.9843,2023
2023-04-04 22:48:00-04:00,short,2024.9150,2025.1350,2020.4350,2023-04-05 02:22:00-04:00,-1.0000,1,PDH,7.0000,1.5111,2023-04-05,2023-04-04 22:47:00-04:00,2025.1350,sl,0,0,0.4500,9.9556,2023
2023-04-05 02:26:00-04:00,short,2025.5950,2026.1050,2023.7980,2023-04-05 03:06:00-04:00,1.6319,2,PDH,3.7838,0.4324,2023-04-05,2023-04-05 02:25:00-04:00,2025.5950,runner_stop,1,0,0.7400,2.4284,2023
2023-04-05 03:09:00-04:00,short,2025.7950,2026.1350,2022.7950,2023-04-05 03:11:00-04:00,-1.0000,3,PDH,0.2807,0.6491,2023-04-05,2023-04-05 03:08:00-04:00,2026.1350,sl,0,0,0.5700,5.2632,2023
2023-04-05 22:48:00-04:00,long,2008.4450,2008.0450,2010.4250,2023-04-06 09:42:00-04:00,2.1492,1,PDL,19.6175,3.7317,2023-04-06,2023-04-05 22:47:00-04:00,2008.4450,runner_stop,1,0,0.6300,3.1429,2023
2023-04-06 09:44:00-04:00,long,2007.1480,2005.7250,2014.0540,2023-04-06 09:44:00-04:00,-1.0000,2,PDL,0.1615,1.4114,2023-04-06,2023-04-06 09:43:00-04:00,2005.7250,sl,0,0,1.6530,4.1779,2023
2023-04-06 09:47:00-04:00,long,2005.6550,2003.9640,2014.0540,2023-04-06 09:49:00-04:00,-1.0000,3,PDL,0.3384,0.9058,2023-04-06,2023-04-06 09:45:00-04:00,2003.9640,sl,0,0,1.9210,4.3722,2023
2023-04-09 18:07:00-04:00,long,1997.7550,1995.4350,2007.9340,2023-04-09 21:03:00-04:00,-1.0000,1,PDL,3.3725,0.9255,2023-04-10,2023-04-09 18:06:00-04:00,1995.4350,sl,0,0,2.5500,3.9918,2023
2023-04-09 21:05:00-04:00,long,1997.0850,1995.6950,2003.2980,2023-04-09 22:06:00-04:00,-1.0000,2,PDL,2.1667,1.0870,2023-04-10,2023-04-09 21:04:00-04:00,1995.6950,sl,0,0,1.6200,3.8352,2023
2023-04-09 22:08:00-04:00,long,1995.5550,1995.1050,1997.1050,2023-04-09 22:10:00-04:00,-1.0000,3,PDL,0.4118,2.0162,2023-04-10,2023-04-09 22:07:00-04:00,1995.1050,sl,0,0,0.6800,2.2794,2023
2023-04-11 04:48:00-04:00,short,2006.2540,2007.0940,2004.6050,2023-04-11 12:38:00-04:00,1.0179,1,PDH,10.0551,0.2841,2023-04-11,2023-04-11 04:47:00-04:00,2006.2540,runner_stop,1,0,1.0700,1.5411,2023
2023-04-11 21:32:00-04:00,short,2009.4250,2009.9750,2003.8450,2023-04-11 21:33:00-04:00,-1.0000,1,PDH,0.0769,0.7949,2023-04-12,2023-04-11 21:31:00-04:00,2009.9750,sl,0,0,0.7800,7.1538,2023
2023-04-11 21:35:00-04:00,short,2009.6050,2010.1450,2003.8450,2023-04-11 21:36:00-04:00,-1.0000,2,PDH,0.2078,1.1688,2023-04-12,2023-04-11 21:34:00-04:00,2010.1450,sl,0,0,0.7700,7.4805,2023
2023-04-11 21:42:00-04:00,short,2011.8650,2013.0350,2003.8450,2023-04-11 21:44:00-04:00,-1.0000,3,PDH,0.1857,0.8929,2023-04-12,2023-04-11 21:41:00-04:00,2013.0350,sl,0,0,1.4000,5.7286,2023
2023-04-13 04:37:00-04:00,short,2028.1740,2028.7750,2025.5340,2023-04-13 07:57:00-04:00,2.2647,1,PDH,4.0060,0.4344,2023-04-13,2023-04-13 04:35:00-04:00,2028.1740,runner_stop,1,0,0.8310,3.1769,2023
2023-04-13 08:05:00-04:00,short,2028.7480,2029.3050,2026.8980,2023-04-13 08:19:00-04:00,-1.0000,2,PDH,1.5883,0.8221,2023-04-13,2023-04-13 08:04:00-04:00,2029.3050,sl,0,0,0.7870,2.3507,2023
2023-04-13 08:22:00-04:00,short,2029.0550,2030.0950,2027.4980,2023-04-13 08:30:00-04:00,-1.0000,3,PDH,1.4181,5.8661,2023-04-13,2023-04-13 08:21:00-04:00,2030.0950,sl,0,0,1.2700,1.2260,2023
2023-04-14 10:23:00-04:00,long,2009.3950,2007.9550,2017.5150,2023-04-14 10:23:00-04:00,-1.0000,1,PDL,0.2036,0.8689,2023-04-14,2023-04-14 10:22:00-04:00,2007.9550,sl,0,0,1.6700,4.8623,2023
2023-04-14 10:27:00-04:00,long,2009.7450,2008.0750,2017.5150,2023-04-14 10:30:00-04:00,-1.0000,2,PDL,0.5421,0.9211,2023-04-14,2023-04-14 10:25:00-04:00,2008.0750,sl,0,0,1.9000,4.0895,2023
2023-04-14 10:35:00-04:00,long,2008.0150,2006.9640,2010.7750,2023-04-14 10:42:00-04:00,-1.0000,3,PDL,0.8587,2.0304,2023-04-14,2023-04-14 10:33:00-04:00,2006.9640,sl,0,0,1.2810,2.1546,2023
2023-04-17 10:33:00-04:00,long,1990.4750,1989.0050,1994.0250,2023-04-17 10:38:00-04:00,-1.0000,1,PDL,0.7882,1.5412,2023-04-17,2023-04-17 10:32:00-04:00,1989.0050,sl,0,0,1.7000,2.0882,2023
2023-04-17 10:43:00-04:00,long,1987.0580,1985.9580,1991.8150,2023-04-17 10:45:00-04:00,-1.0000,2,PDL,0.1481,0.9571,2023-04-17,2023-04-17 10:42:00-04:00,1985.9580,sl,0,0,1.3300,3.5767,2023
2023-04-17 10:48:00-04:00,long,1984.7650,1980.9740,1991.8150,2023-04-17 16:55:00-04:00,1.8513,3,PDL,3.0490,0.3457,2023-04-17,2023-04-17 10:47:00-04:00,1994.9350,sessend_runner,1,0,4.0210,1.7533,2023
2023-04-19 02:20:00-04:00,long,1991.5650,1990.0350,2001.1580,2023-04-19 02:24:00-04:00,-1.0000,1,PDL,0.9886,0.8864,2023-04-19,2023-04-19 02:19:00-04:00,1990.0350,sl,0,0,1.7600,5.4506,2023
2023-04-19 02:28:00-04:00,long,1989.3550,1986.8750,1993.3050,2023-04-19 04:03:00-04:00,1.0812,2,PDL,2.2103,0.2546,2023-04-19,2023-04-19 02:27:00-04:00,1989.3550,runner_stop,1,0,2.7100,1.4576,2023
2023-04-19 04:10:00-04:00,long,1985.6850,1984.3350,1992.7950,2023-04-19 04:14:00-04:00,-1.0000,3,PDL,0.6203,0.8905,2023-04-19,2023-04-19 04:09:00-04:00,1984.3350,sl,0,0,1.5800,4.5000,2023
2023-04-20 08:35:00-04:00,short,2008.4740,2010.9740,1997.5850,2023-04-20 10:07:00-04:00,-1.0000,1,PDH,2.0509,0.9245,2023-04-20,2023-04-20 08:34:00-04:00,2010.9740,sl,0,0,2.7300,3.9886,2023
2023-04-20 10:10:00-04:00,short,2010.8380,2012.2550,2002.8950,2023-04-20 16:55:00-04:00,4.4884,2,PDH,7.3005,0.6740,2023-04-20,2023-04-20 10:09:00-04:00,2004.4980,sessend_runner,1,0,1.6470,4.8227,2023
2023-04-21 02:39:00-04:00,long,1985.2550,1981.7380,1997.9350,2023-04-21 09:49:00-04:00,-1.0000,1,PDL,3.3635,1.9127,2023-04-21,2023-04-21 02:38:00-04:00,1981.7380,sl,0,0,3.7470,3.3840,2023
2023-04-21 09:57:00-04:00,long,1975.2750,1972.3950,1997.8580,2023-04-21 10:01:00-04:00,-1.0000,2,PDL,0.7759,1.2090,2023-04-21,2023-04-21 09:56:00-04:00,1972.3950,sl,0,0,3.1100,7.2614,2023
2023-04-21 10:06:00-04:00,long,1974.5650,1971.9750,1977.6880,2023-04-21 11:43:00-04:00,0.8044,3,PDL,4.5294,0.8121,2023-04-21,2023-04-21 10:05:00-04:00,1974.5650,runner_stop,1,0,2.8200,1.1074,2023
2023-04-24 18:10:00-04:00,short,1992.5450,1993.0050,1988.4580,2023-04-24 18:40:00-04:00,-1.0000,1,PDH,1.7536,0.9130,2023-04-25,2023-04-24 18:09:00-04:00,1993.0050,sl,0,0,0.6900,5.9232,2023
2023-04-24 18:46:00-04:00,short,1992.8450,1992.9950,1991.4750,2023-04-24 18:46:00-04:00,-1.0000,2,PDH,0.1053,0.6579,2023-04-25,2023-04-24 18:45:00-04:00,1992.9950,sl,0,0,0.3800,3.6053,2023
2023-04-24 18:48:00-04:00,short,1992.9150,1993.2750,1991.4750,2023-04-24 19:32:00-04:00,-1.0000,3,PDH,2.2881,0.7458,2023-04-25,2023-04-24 18:47:00-04:00,1993.2750,sl,0,0,0.5900,2.4407,2023
2023-04-26 09:31:00-04:00,short,2006.6250,2008.4250,1998.1450,2023-04-26 16:55:00-04:00,4.9705,1,PDH,11.5404,0.3990,2023-04-26,2023-04-26 09:30:00-04:00,1988.9440,sessend_runner,1,0,2.0300,4.1773,2023
2023-04-27 09:21:00-04:00,long,1980.4750,1979.7850,1987.3350,2023-04-27 09:21:00-04:00,-1.0000,1,PDL,0.4163,0.8043,2023-04-27,2023-04-27 09:20:00-04:00,1979.7850,sl,0,0,0.9200,7.4565,2023
2023-04-27 09:22:00-04:00,long,1980.8580,1979.7350,1987.3350,2023-04-27 09:28:00-04:00,-1.0000,2,PDL,1.6090,0.8891,2023-04-27,2023-04-27 09:21:00-04:00,1979.7350,sl,0,0,1.3530,4.7871,2023
2023-04-27 09:31:00-04:00,long,1981.4450,1978.4150,1987.3350,2023-04-27 09:38:00-04:00,-1.0000,3,PDL,0.4080,1.9206,2023-04-27,2023-04-27 09:30:00-04:00,1978.4150,sl,0,0,3.2600,1.8067,2023
2023-05-01 08:28:00-04:00,short,1996.7950,1997.7950,1988.7150,2023-05-01 08:30:00-04:00,-1.0000,1,PDH,0.3797,0.8561,2023-05-01,2023-05-01 08:27:00-04:00,1997.7950,sl,0,0,1.2300,6.5691,2023
2023-05-01 08:34:00-04:00,short,1999.3480,2000.3850,1988.7150,2023-05-01 08:35:00-04:00,-1.0000,2,PDH,0.1421,2.0916,2023-05-01,2023-05-01 08:33:00-04:00,2000.3850,sl,0,0,1.2670,8.3923,2023
2023-05-01 08:40:00-04:00,short,2002.6240,2003.9480,1988.7150,2023-05-01 08:42:00-04:00,-1.0000,3,PDH,0.4955,1.2381,2023-05-01,2023-05-01 08:37:00-04:00,2003.9480,sl,0,0,1.5540,8.9505,2023
2023-05-02 10:37:00-04:00,short,2008.3040,2009.5980,1986.5650,2023-05-02 10:37:00-04:00,-1.0000,1,PDH,0.5643,0.8602,2023-05-02,2023-05-02 10:36:00-04:00,2009.5980,sl,0,0,1.5240,14.2644,2023
2023-05-02 10:39:00-04:00,short,2007.5950,2009.2150,1986.5650,2023-05-02 10:39:00-04:00,-1.0000,2,PDH,0.2595,0.8811,2023-05-02,2023-05-02 10:38:00-04:00,2009.2150,sl,0,0,1.8500,11.3676,2023
2023-05-02 10:43:00-04:00,short,2010.2740,2011.5550,1986.5650,2023-05-02 10:48:00-04:00,-1.0000,3,PDH,0.7803,1.5711,2023-05-02,2023-05-02 10:42:00-04:00,2011.5550,sl,0,0,1.5110,15.6909,2023
2023-05-03 11:00:00-04:00,short,2020.7250,2021.5480,2011.7650,2023-05-03 11:02:00-04:00,-1.0000,1,PDH,0.1235,1.1140,2023-05-03,2023-05-03 10:59:00-04:00,2021.5480,sl,0,0,1.0530,8.5090,2023
2023-05-03 11:05:00-04:00,short,2020.4450,2021.7950,2011.7650,2023-05-03 11:06:00-04:00,-1.0000,2,PDH,0.2152,0.8880,2023-05-03,2023-05-03 11:03:00-04:00,2021.7950,sl,0,0,1.5800,5.4937,2023
2023-05-03 11:08:00-04:00,short,2021.3250,2021.8650,2011.7650,2023-05-03 11:09:00-04:00,-1.0000,3,PDH,0.1299,1.6364,2023-05-03,2023-05-03 11:07:00-04:00,2021.8650,sl,0,0,0.7700,12.4156,2023
2023-05-03 18:03:00-04:00,short,2062.0480,2071.7480,2029.5050,2023-05-04 16:55:00-04:00,1.1621,1,PDH,3.2058,0.4431,2023-05-04,2023-05-03 18:02:00-04:00,2050.2780,sessend_pre_t1,0,0,9.9300,3.2772,2023
2023-05-05 08:34:00-04:00,long,2027.1480,2023.3550,2038.2050,2023-05-05 08:37:00-04:00,-1.0000,1,PDL,0.1310,1.4947,2023-05-05,2023-05-05 08:33:00-04:00,2023.3550,sl,0,0,4.0230,2.7484,2023
2023-05-05 08:46:00-04:00,long,2010.9350,2008.0150,2038.2050,2023-05-05 09:12:00-04:00,-1.0000,2,PDL,1.3108,0.9844,2023-05-05,2023-05-05 08:45:00-04:00,2008.0150,sl,0,0,3.1500,8.6571,2023
2023-05-05 09:14:00-04:00,long,2009.9250,2008.1350,2013.7840,2023-05-05 09:22:00-04:00,-1.0000,3,PDL,0.8708,2.1787,2023-05-05,2023-05-05 09:13:00-04:00,2008.1350,sl,0,0,2.0200,1.9104,2023
2023-05-09 06:27:00-04:00,short,2029.4040,2029.7540,2027.9450,2023-05-09 06:28:00-04:00,-1.0000,1,PDH,0.8431,0.6034,2023-05-09,2023-05-09 06:26:00-04:00,2029.7540,sl,0,0,0.5800,2.5155,2023
2023-05-09 06:30:00-04:00,short,2029.4350,2029.8340,2027.9450,2023-05-09 06:35:00-04:00,-1.0000,2,PDH,0.8919,0.6661,2023-05-09,2023-05-09 06:29:00-04:00,2029.8340,sl,0,0,0.6290,2.3688,2023
2023-05-09 06:49:00-04:00,short,2029.9150,2030.1750,2028.9750,2023-05-09 06:49:00-04:00,-1.0000,3,PDH,0.4082,0.8755,2023-05-09,2023-05-09 06:48:00-04:00,2030.1750,sl,0,0,0.4900,1.9184,2023
2023-05-09 20:09:00-04:00,short,2037.6240,2037.9340,2035.7680,2023-05-10 08:30:00-04:00,2.3237,1,PDH,23.4426,3.0000,2023-05-10,2023-05-09 20:08:00-04:00,2037.6240,runner_stop,1,0,0.5400,3.4370,2023
2023-05-10 08:34:00-04:00,short,2042.9940,2045.7440,2024.9650,2023-05-10 08:40:00-04:00,-1.0000,2,PDH,1.0872,1.5772,2023-05-10,2023-05-10 08:33:00-04:00,2045.7440,sl,0,0,2.9800,6.0500,2023
2023-05-10 08:42:00-04:00,short,2044.5640,2046.6540,2024.9650,2023-05-10 08:43:00-04:00,-1.0000,3,PDH,0.2371,0.9914,2023-05-10,2023-05-10 08:41:00-04:00,2046.6540,sl,0,0,2.3200,8.4478,2023
2023-05-11 09:53:00-04:00,long,2016.0050,2012.7440,2031.9440,2023-05-11 09:55:00-04:00,-1.0000,1,PDL,0.0942,1.0226,2023-05-11,2023-05-11 09:52:00-04:00,2012.7440,sl,0,0,3.4910,4.5657,2023
2023-05-11 10:00:00-04:00,long,2013.0350,2011.2840,2031.9440,2023-05-11 16:55:00-04:00,0.8576,2,PDL,4.5679,0.3231,2023-05-11,2023-05-11 09:59:00-04:00,2014.9640,sessend_pre_t1,0,0,1.9810,9.5452,2023
2023-05-11 22:38:00-04:00,long,2009.7750,2008.9750,2011.9540,2023-05-12 01:00:00-04:00,1.4691,1,PDL,2.3689,1.4660,2023-05-12,2023-05-11 22:37:00-04:00,2009.7750,runner_stop,1,0,1.0300,2.1155,2023
2023-05-12 01:09:00-04:00,long,2010.9150,2010.8150,2012.1440,2023-05-12 01:09:00-04:00,-1.0000,2,PDL,0.3333,0.3333,2023-05-12,2023-05-12 01:08:00-04:00,2010.8150,sl,0,0,0.3300,3.7242,2023
2023-05-12 01:13:00-04:00,long,2010.9550,2010.7950,2012.1440,2023-05-12 01:33:00-04:00,-1.0000,3,PDL,2.7667,0.4385,2023-05-12,2023-05-12 01:12:00-04:00,2010.7950,sl,0,0,0.3900,3.0487,2023
2023-05-16 02:28:00-04:00,long,2006.1750,2005.6140,2011.5650,2023-05-16 02:34:00-04:00,-1.0000,1,PDL,1.3515,0.8470,2023-05-16,2023-05-16 02:27:00-04:00,2005.6140,sl,0,0,0.7910,6.8142,2023
2023-05-16 02:37:00-04:00,long,2005.3880,2003.8940,2007.2440,2023-05-16 02:39:00-04:00,-1.0000,2,PDL,0.3225,1.6148,2023-05-16,2023-05-16 02:36:00-04:00,2003.8940,sl,0,0,1.7240,1.0766,2023
2023-05-16 02:41:00-04:00,long,2004.8950,2002.8550,2007.2440,2023-05-16 08:02:00-04:00,0.7265,3,PDL,2.3696,0.3877,2023-05-16,2023-05-16 02:40:00-04:00,2004.8950,runner_stop,1,0,2.2700,1.0348,2023
2023-05-17 05:03:00-04:00,long,1984.9440,1984.2450,1987.9540,2023-05-17 05:44:00-04:00,-1.0000,1,PDL,1.1948,1.0764,2023-05-17,2023-05-17 05:02:00-04:00,1984.2450,sl,0,0,0.9290,3.2400,2023
2023-05-17 05:48:00-04:00,long,1984.3950,1983.9550,1986.0540,2023-05-17 05:55:00-04:00,-1.0000,2,PDL,1.0746,0.6567,2023-05-17,2023-05-17 05:45:00-04:00,1983.9550,sl,0,0,0.6700,2.4761,2023
2023-05-17 05:57:00-04:00,long,1984.0940,1983.8540,1985.1150,2023-05-17 06:00:00-04:00,-1.0000,3,PDL,0.6596,0.5723,2023-05-17,2023-05-17 05:56:00-04:00,1983.8540,sl,0,0,0.4700,2.1723,2023
2023-05-18 03:58:00-04:00,long,1974.2840,1973.8340,1979.3340,2023-05-18 04:01:00-04:00,-1.0000,1,PDL,1.9118,0.8662,2023-05-18,2023-05-18 03:57:00-04:00,1973.8340,sl,0,0,0.6800,7.4265,2023
2023-05-18 04:02:00-04:00,long,1974.3540,1973.6950,1979.3340,2023-05-18 04:04:00-04:00,-1.0000,2,PDL,0.2025,0.8661,2023-05-18,2023-05-18 04:01:00-04:00,1973.6950,sl,0,0,0.8890,5.6018,2023
2023-05-18 04:08:00-04:00,long,1974.4540,1974.0650,1979.3340,2023-05-18 04:10:00-04:00,-1.0000,3,PDL,0.3069,1.3570,2023-05-18,2023-05-18 04:07:00-04:00,1974.0650,sl,0,0,0.6190,7.8837,2023
2023-05-22 21:01:00-04:00,long,1968.2550,1966.6550,1970.7250,2023-05-22 21:03:00-04:00,-1.0000,1,PDL,0.1257,1.3279,2023-05-23,2023-05-22 21:00:00-04:00,1966.6550,sl,0,0,1.8300,1.3497,2023
2023-05-22 21:06:00-04:00,long,1966.0750,1965.2950,1970.7250,2023-05-22 21:26:00-04:00,-1.0000,2,PDL,1.0099,0.7822,2023-05-23,2023-05-22 21:05:00-04:00,1965.2950,sl,0,0,1.0100,4.6040,2023
2023-05-22 21:29:00-04:00,long,1965.3250,1964.9450,1967.0950,2023-05-22 21:33:00-04:00,-1.0000,3,PDL,1.7541,3.9344,2023-05-23,2023-05-22 21:28:00-04:00,1964.9450,sl,0,0,0.6100,2.9016,2023
2023-05-24 00:30:00-04:00,short,1978.3450,1978.5050,1976.6850,2023-05-24 00:30:00-04:00,-1.0000,1,PDH,0.1308,0.6154,2023-05-24,2023-05-24 00:29:00-04:00,1978.5050,sl,0,0,0.3900,4.2564,2023
2023-05-24 00:32:00-04:00,short,1977.8540,1978.4980,1976.6850,2023-05-24 01:14:00-04:00,-1.0000,2,PDH,0.6362,0.7551,2023-05-24,2023-05-24 00:31:00-04:00,1978.4980,sl,0,0,0.8740,1.3375,2023
2023-05-24 01:16:00-04:00,short,1978.3950,1978.6180,1977.4150,2023-05-24 01:36:00-04:00,1.2230,3,PDH,3.3775,1.6777,2023-05-24,2023-05-24 01:15:00-04:00,1978.3950,runner_stop,1,0,0.4530,2.1634,2023
2023-05-24 21:23:00-04:00,long,1956.6150,1955.7150,1960.0450,2023-05-24 21:43:00-04:00,-1.0000,1,PDL,1.6283,1.2832,2023-05-25,2023-05-24 21:22:00-04:00,1955.7150,sl,0,0,1.1300,3.0354,2023
2023-05-24 21:46:00-04:00,long,1956.1250,1954.9050,1958.4550,2023-05-25 01:45:00-04:00,1.1269,2,PDL,1.8345,0.3586,2023-05-25,2023-05-24 21:45:00-04:00,1956.1250,runner_stop,1,0,1.4500,1.6069,2023
2023-05-25 01:48:00-04:00,long,1955.7840,1955.1140,1957.6150,2023-05-25 01:55:00-04:00,-1.0000,3,PDL,0.4456,1.0544,2023-05-25,2023-05-25 01:47:00-04:00,1955.1140,sl,0,0,0.9000,2.0344,2023
2023-05-25 20:51:00-04:00,long,1938.1150,1936.6550,1940.3750,2023-05-26 16:55:00-04:00,1.8721,1,PDL,11.3018,0.2840,2023-05-26,2023-05-25 20:50:00-04:00,1946.0440,sessend_runner,1,0,1.6900,1.3373,2023
2023-05-29 23:55:00-04:00,long,1940.0450,1939.7150,1945.6750,2023-05-29 23:57:00-04:00,-1.0000,1,PDL,0.2679,0.6250,2023-05-30,2023-05-29 23:54:00-04:00,1939.7150,sl,0,0,0.5600,10.0536,2023
2023-05-30 00:10:00-04:00,long,1938.3850,1937.8750,1945.6750,2023-05-30 01:08:00-04:00,-1.0000,2,PDL,3.2838,0.9865,2023-05-30,2023-05-30 00:09:00-04:00,1937.8750,sl,0,0,0.7400,9.8514,2023
2023-05-30 01:14:00-04:00,long,1937.2850,1936.3950,1939.0150,2023-05-30 01:19:00-04:00,-1.0000,3,PDL,0.3929,0.9437,2023-05-30,2023-05-30 01:13:00-04:00,1936.3950,sl,0,0,1.1200,1.5446,2023
2023-05-30 06:05:00-04:00,short,1953.8350,1955.6550,1947.4350,2023-05-30 06:10:00-04:00,-1.0000,1,PDH,0.6571,0.9512,2023-05-30,2023-05-30 06:04:00-04:00,1955.6550,sl,0,0,2.0500,3.1220,2023
2023-05-30 06:16:00-04:00,short,1955.1380,1955.9550,1952.4880,2023-05-30 06:16:00-04:00,-1.0000,2,PDH,0.0602,1.0287,2023-05-30,2023-05-30 06:15:00-04:00,1955.9550,sl,0,0,1.0470,2.5310,2023
2023-05-30 06:23:00-04:00,short,1955.2950,1955.8350,1952.4880,2023-05-30 06:47:00-04:00,-1.0000,3,PDH,2.7143,1.0130,2023-05-30,2023-05-30 06:22:00-04:00,1955.8350,sl,0,0,0.7700,3.6455,2023
2023-05-31 01:56:00-04:00,short,1963.3350,1963.8750,1957.8880,2023-05-31 01:57:00-04:00,-1.0000,1,PDH,0.1169,1.1948,2023-05-31,2023-05-31 01:55:00-04:00,1963.8750,sl,0,0,0.7700,7.0740,2023
2023-05-31 02:00:00-04:00,short,1964.1680,1964.9850,1957.8880,2023-05-31 09:13:00-04:00,4.5788,2,PDH,8.9236,0.6848,2023-05-31,2023-05-31 01:59:00-04:00,1964.1680,runner_stop,1,0,1.0470,5.9981,2023
2023-05-31 09:18:00-04:00,short,1963.4480,1963.9150,1961.0650,2023-05-31 09:31:00-04:00,-1.0000,3,PDH,2.1277,1.5022,2023-05-31,2023-05-31 09:17:00-04:00,1963.9150,sl,0,0,0.6970,3.4189,2023
2023-06-01 10:45:00-04:00,short,1974.6350,1975.7750,1971.3540,2023-06-01 10:49:00-04:00,-1.0000,1,PDH,0.0146,1.0387,2023-06-01,2023-06-01 10:43:00-04:00,1975.7750,sl,0,0,1.3700,2.3949,2023
2023-06-01 10:54:00-04:00,short,1975.5340,1976.0980,1971.3540,2023-06-01 10:54:00-04:00,-1.0000,2,PDH,0.0076,0.7607,2023-06-01,2023-06-01 10:53:00-04:00,1976.0980,sl,0,0,0.7940,5.2645,2023
2023-06-01 10:57:00-04:00,short,1976.1480,1977.0440,1971.3540,2023-06-01 11:00:00-04:00,-1.0000,3,PDH,0.6750,0.9831,2023-06-01,2023-06-01 10:56:00-04:00,1977.0440,sl,0,0,1.1260,4.2575,2023
2023-06-01 23:25:00-04:00,short,1983.0150,1983.2850,1979.7250,2023-06-02 16:55:00-04:00,18.7708,1,PDH,70.3940,0.2600,2023-06-02,2023-06-01 23:24:00-04:00,1948.0980,sessend_runner,1,0,0.5000,6.5800,2023
2023-06-04 20:44:00-04:00,long,1946.1950,1945.6350,1948.9480,2023-06-04 22:21:00-04:00,-1.0000,1,PDL,2.6329,0.7975,2023-06-05,2023-06-04 20:43:00-04:00,1945.6350,sl,0,0,0.7900,3.4848,2023
2023-06-04 22:26:00-04:00,long,1945.4250,1945.1950,1948.2050,2023-06-04 22:32:00-04:00,-1.0000,2,PDL,1.1957,1.5152,2023-06-05,2023-06-04 22:25:00-04:00,1945.1950,sl,0,0,0.4600,6.0435,2023
2023-06-04 22:38:00-04:00,long,1944.6050,1943.9150,1945.9750,2023-06-05 01:03:00-04:00,0.9413,3,PDL,3.0870,0.3913,2023-06-05,2023-06-04 22:37:00-04:00,1944.6050,runner_stop,1,0,0.9200,1.4891,2023
2023-06-05 22:14:00-04:00,short,1963.9780,1964.4950,1959.7850,2023-06-06 06:32:00-04:00,4.1826,1,PDH,9.7095,0.3708,2023-06-06,2023-06-05 22:13:00-04:00,1963.9780,runner_stop,1,0,0.7470,5.6131,2023
2023-06-06 06:37:00-04:00,short,1964.5650,1964.8650,1961.9750,2023-06-06 08:18:00-04:00,-1.0000,2,PDH,3.6981,0.6283,2023-06-06,2023-06-06 06:36:00-04:00,1964.8650,sl,0,0,0.5300,4.8868,2023
2023-06-06 08:26:00-04:00,short,1965.5450,1966.2380,1963.9980,2023-06-06 12:06:00-04:00,1.0917,3,PDH,12.2319,0.4442,2023-06-06,2023-06-06 08:25:00-04:00,1965.5450,runner_stop,1,0,0.9230,1.6761,2023
2023-06-07 09:57:00-04:00,short,1968.8450,1969.8250,1960.1750,2023-06-07 09:58:00-04:00,-1.0000,1,PDH,0.1488,1.0248,2023-06-07,2023-06-07 09:56:00-04:00,1969.8250,sl,0,0,1.2100,7.1653,2023
2023-06-07 10:01:00-04:00,short,1966.4540,1969.5750,1960.1750,2023-06-07 16:55:00-04:00,3.0119,2,PDH,7.9675,0.7851,2023-06-07,2023-06-07 10:00:00-04:00,1939.9550,sessend_runner,1,0,3.3510,1.8738,2023
2023-06-11 21:31:00-04:00,long,1956.4250,1955.7950,1958.2150,2023-06-11 21:52:00-04:00,-1.0000,1,PDL,1.3953,1.2407,2023-06-12,2023-06-11 21:30:00-04:00,1955.7950,sl,0,0,0.8600,2.0814,2023
2023-06-11 21:54:00-04:00,long,1956.4550,1955.5240,1957.6250,2023-06-11 22:01:00-04:00,-1.0000,2,PDL,0.2929,0.8536,2023-06-12,2023-06-11 21:53:00-04:00,1955.5240,sl,0,0,1.1610,1.0078,2023
2023-06-11 22:03:00-04:00,long,1955.6850,1955.3380,1956.7950,2023-06-11 22:04:00-04:00,-1.0000,3,PDL,0.1733,0.6586,2023-06-12,2023-06-11 22:02:00-04:00,1955.3380,sl,0,0,0.5770,1.9237,2023
2023-06-13 11:32:00-04:00,long,1944.8550,1943.9150,1953.3850,2023-06-13 11:34:00-04:00,-1.0000,1,PDL,0.2137,1.1880,2023-06-13,2023-06-13 11:31:00-04:00,1943.9150,sl,0,0,1.1700,7.2906,2023
2023-06-13 11:36:00-04:00,long,1943.7150,1943.2650,1953.3850,2023-06-13 11:40:00-04:00,-1.0000,2,PDL,2.2015,2.4412,2023-06-13,2023-06-13 11:35:00-04:00,1943.2650,sl,0,0,0.6800,14.2206,2023
2023-06-13 11:42:00-04:00,long,1944.1750,1942.8050,1953.3850,2023-06-13 11:54:00-04:00,-1.0000,3,PDL,0.9875,0.8750,2023-06-13,2023-06-13 11:41:00-04:00,1942.8050,sl,0,0,1.6000,5.7563,2023
2023-06-14 20:53:00-04:00,long,1938.0050,1937.2250,1942.7850,2023-06-14 21:04:00-04:00,-1.0000,1,PDL,1.2970,1.4554,2023-06-15,2023-06-14 20:52:00-04:00,1937.2250,sl,0,0,1.0100,4.7327,2023
