cell,tf,window,floor,sl_mode,body,t1,run,att_scheme,n,net,avg,wr,tr_n,tr_net,tr_avg,va_n,va_net,va_avg,maxdd,tr_avg_2x,va_avg_2x,pass
M1-all-f1-sl1-b0-T1rr5-Rchand-A3e,1,all,1.0,1,0.0,3,2,A3e,6152,-501.65290783711555,-0.08154306044166378,0.1817295188556567,3983,-222.67876487810497,-0.055907297232765496,2169,-278.9741429590105,-0.12861878421346729,-542.3871964408829,,,False
M5-nyam-f1-sl0-b0.25-T1rr5-Rchand-A3e,5,nyam,1.0,0,0.25,3,2,A3e,3698,-247.21645943306984,-0.06685139519552998,0.21444023796646836,2348,-132.19974169384628,-0.056303126786135554,1350,-115.01671773922357,-0.08519756869572116,-305.4146626703869,,,False
M15-all-f0-sl1-b0.25-T1rr5-Rchand-A2sl,15,all,0.0,1,0.25,3,2,A2sl,3250,-118.06510273409926,-0.03632772391818439,0.2913846153846154,2147,-120.91425243061724,-0.056317770112071376,1103,2.8491496965180225,0.002583091293307364,-163.8728314229308,,,False
M15-all-f0-sl1-b0.25-T1rr3-Rchand-A3e,15,all,0.0,1,0.25,2,2,A3e,4032,-222.21017239482947,-0.05511164989951128,0.31845238095238093,2680,-151.66528247837758,-0.056591523312827456,1352,-70.54488991645187,-0.052178173015127116,-230.67250612885618,,,False
M15-all-f0-sl1-b0.25-T1m15k2-Rsess-A2sl,15,all,0.0,1,0.25,1,0,A2sl,3451,-192.58719214389708,-0.055806198824658676,0.37293538104897134,2290,-130.96128976016095,-0.057188336139808275,1161,-61.625902383736126,-0.053080019279703815,-203.2528399954775,,,False
M15-all-f1-sl1-b0-T1rr5-Rchand-A2sl,15,all,1.0,1,0.0,3,2,A2sl,3414,-166.60780514693064,-0.048801348900682676,0.27240773286467485,2252,-129.80062438867895,-0.057637932677033286,1162,-36.80718075825169,-0.03167571493825447,-177.22692260316302,,,False
M5-all-f0-sl1-b0.25-T1m15k2-Rchand-A3e,5,all,0.0,1,0.25,1,2,A3e,5401,-376.98315894647754,-0.06979877040297677,0.2790224032586558,3577,-206.8783213294151,-0.05783570627045431,1824,-170.10483761706243,-0.09325923114970527,-393.37772738075444,,,False
M5-all-f1-sl1-b0-T1rr5-Rsess-A3e,5,all,1.0,1,0.0,3,0,A3e,5085,-324.9817751748807,-0.06390988695671203,0.21474926253687315,3320,-192.453853095817,-0.05796802804090874,1765,-132.52792207906361,-0.07508664140456862,-355.7934830994143,,,False
M1-all-f1-sl1-b0.25-T1m15k2-Rsess-A3e,1,all,1.0,1,0.25,1,0,A3e,5729,-493.5696462208134,-0.08615284451401875,0.19794030371792634,3712,-216.1494073817055,-0.058229905005847384,2017,-277.420238839108,-0.1375410207432365,-531.3461149703863,,,False
M15-all-f0-sl1-b0-T1rr5-Rchand-A3e,15,all,0.0,1,0.0,3,2,A3e,4288,-254.17454459340584,-0.059275779989133824,0.2719216417910448,2848,-166.33881700035988,-0.058405483497317376,1440,-87.83572759304596,-0.06099703305072636,-257.2631853465604,,,False
M1-all-f1-sl0-b0-T1m15k2-Rchand-A2sl,1,all,1.0,0,0.0,1,2,A2sl,4207,-413.95994876626565,-0.09839789606994667,0.18160209175184217,2634,-155.15322550324868,-0.058904033979972924,1573,-258.80672326301703,-0.1645306568741367,-429.8216599648518,,,False
M15-all-f1-sl1-b0-T1rr5-Rchand-A3e,15,all,1.0,1,0.0,3,2,A3e,4245,-253.36616419859894,-0.059685786619222365,0.2739693757361602,2805,-165.53043660555298,-0.05901263337096363,1440,-87.83572759304596,-0.06099703305072636,-256.4548049517536,,,False
M1-all-f1-sl1-b0-T1m15k2-Rchand-A2sl,1,all,1.0,1,0.0,1,2,A2sl,4729,-475.18879080312576,-0.10048399044261487,0.1989849862550222,3129,-184.80264226565015,-0.05906124712868333,1600,-290.38614853747566,-0.18149134283592228,-491.85049425341845,,,False
M15-ldnny-f1-sl1-b0-T1rr5-Rsess-A3e,15,ldnny,1.0,1,0.0,3,0,A3e,3085,-239.21058343373534,-0.0775398973853275,0.26288492706645056,2049,-121.82966483813611,-0.059458108754580824,1036,-117.38091859559924,-0.11330204497644715,-238.59682173349916,,,False
M15-ldnny-f1-sl1-b0-T1rr5-Rchand-A3e,15,ldnny,1.0,1,0.0,3,2,A3e,3111,-240.94218272685453,-0.07744846760747494,0.26454516232722597,2067,-122.94865086170361,-0.05948168885423494,1044,-117.9935318651509,-0.11302062439190699,-240.3284210266183,,,False
M15-all-f0-sl1-b0-T1m15k2-Rsess-A2sl,15,all,0.0,1,0.0,1,0,A2sl,3645,-246.58882598347415,-0.0676512554138475,0.35006858710562416,2425,-145.24688779313252,-0.059895623832219594,1220,-101.34193819034166,-0.08306716245109973,-256.8238904997889,,,False
M1-nyam-f1-sl0-b0-T1rr5-Rsess-A3e,1,nyam,1.0,0,0.0,3,0,A3e,4093,-261.3385301417409,-0.06385011730802367,0.17566577082824333,2466,-148.0394855167611,-0.0600322325696517,1627,-113.29904462497983,-0.06963678219113696,-351.1351356665243,,,False
M15-nyam-f0-sl1-b0-T1rr3-Rchand-A2sl,15,nyam,0.0,1,0.0,2,2,A2sl,2163,-99.84854881705111,-0.04616206602730056,0.32917244567730003,1430,-85.9630808997011,-0.06011404258720356,733,-13.885467917349985,-0.018943339587107755,-131.57949159093172,,,False
M1-ldnny-f1-sl1-b0-T1rr5-Rsess-A2sl,1,ldnny,1.0,1,0.0,3,0,A2sl,3689,-221.95797370326596,-0.06016751794612794,0.18541610192464084,2405,-144.6875562198482,-0.06016114603735892,1284,-77.27041748341779,-0.06017945286870544,-261.4352941874619,,,False
M15-nyam-f0-sl1-b0-T1rr3-Rsess-A2sl,15,nyam,0.0,1,0.0,2,0,A2sl,2139,-96.52546062599336,-0.04512644255539661,0.32959326788218796,1415,-85.41011053601827,-0.06036050214559595,724,-11.115350089975099,-0.015352693494440744,-134.44454846045105,,,False
M15-all-f0-sl1-b0.25-T1rr5-Rchand-A3e,15,all,0.0,1,0.25,3,2,A3e,3972,-242.52763025164347,-0.06105932282266956,0.2890231621349446,2640,-159.97259903028794,-0.06059568145086664,1332,-82.55503122135553,-0.061978251667684336,-249.69381027511963,,,False
M5-all-f1-sl1-b0-T1rr3-Rsess-A3e,5,all,1.0,1,0.0,2,0,A3e,5134,-349.2468082031366,-0.06802625792815283,0.2645111024542267,3351,-203.73290279176484,-0.06079764332789163,1783,-145.51390541137175,-0.0816118370226426,-385.5908803980364,,,False
M5-nyam-f1-sl0-b0.25-T1rr5-Rsess-A3e,5,nyam,1.0,0,0.25,3,0,A3e,3617,-254.68697429485223,-0.0704138717984109,0.21426596627038982,2305,-141.42220580563495,-0.06135453614127329,1312,-113.26476848921729,-0.08632985403141562,-318.3975806739852,,,False
M1-nyam-f1-sl0-b0.25-T1rr5-Rchand-A3e,1,nyam,1.0,0,0.25,3,2,A3e,4164,-317.5988461221332,-0.07627253749330767,0.17459173871277617,2499,-153.32956238588508,-0.06135636750135458,1665,-164.26928373624816,-0.09866023047222111,-387.794356830612,,,False
M1-all-f1-sl0-b0.25-T1rr3-Rsess-A3e,1,all,1.0,0,0.25,2,0,A3e,5226,-459.50280417272927,-0.08792629241728459,0.23784921546115576,3188,-196.4132946677881,-0.061610192806708944,2038,-263.0895095049411,-0.12909200662656578,-483.5256286201989,,,False
M15-all-f0-sl1-b0.25-T1rr3-Rchand-A2sl,15,all,0.0,1,0.25,2,2,A2sl,3365,-136.12098507920254,-0.04045200150942126,0.32154531946508175,2220,-136.90781404917732,-0.06167018650863843,1145,0.7868289699747564,0.0006871868733403986,-155.48295834851402,,,False
M5-all-f1-sl0-b0.25-T1rr3-Rsess-A3e,5,all,1.0,0,0.25,2,0,A3e,5014,-317.60431082389533,-0.06334350036376053,0.25668129238133225,3225,-199.1280391736391,-0.06174512842593461,1789,-118.47627165025618,-0.06622485838471559,-336.5602182014861,,,False
M1-nyam-f1-sl0-b0-T1m15k2-Rsess-A3e,1,nyam,1.0,0,0.0,1,0,A3e,4114,-252.93192750797698,-0.061480779656776126,0.20004861448711717,2480,-153.16778040761946,-0.06176120177726591,1634,-99.76414710035746,-0.0610551695840621,-347.1826218455293,,,False
M5-ldnny-f0-sl1-b0.25-T1rr5-Rsess-A3e,5,ldnny,0.0,1,0.25,3,0,A3e,4019,-288.83415591990746,-0.07186716992284337,0.2164717591440657,2665,-164.86617324391602,-0.061863479641244286,1354,-123.96798267599145,-0.09155685574297744,-300.92234440050635,,,False
M1-all-f1-sl1-b0-T1rr3-Rsess-A2sl,1,all,1.0,1,0.0,2,0,A2sl,4710,-433.96252949269194,-0.09213641815131464,0.2394904458598726,3050,-189.09501276956672,-0.06199836484248089,1660,-244.86751672312525,-0.14751055224284654,-448.78325811818297,,,False
M5-ldnny-f1-sl0-b0.25-T1rr5-Rchand-A2sl,5,ldnny,1.0,0,0.25,3,2,A2sl,3305,-191.5327001578268,-0.05795240549404745,0.19757942511346444,2136,-133.45286589610242,-0.06247793347195806,1169,-58.079834261724365,-0.04968334838470861,-204.39374131334546,,,False
M5-ldnny-f1-sl1-b0.25-T1rr5-Rsess-A2sl,5,ldnny,1.0,1,0.25,3,0,A2sl,3109,-196.14807760969586,-0.0630904077226426,0.220649726600193,2051,-128.2296686058824,-0.06252056002237075,1058,-67.91840900381342,-0.0641950935763832,-216.23626609029498,,,False
M1-ldnny-f1-sl0-b0.25-T1m15k2-Rsess-A2sl,1,ldnny,1.0,0,0.25,1,0,A2sl,3430,-234.63664201627049,-0.06840718426130335,0.19096209912536444,2123,-133.29597383433577,-0.06278661037886753,1307,-101.34066818193472,-0.0775368540030105,-240.19951072890836,,,False
M5-ldnny-f1-sl0-b0.25-T1rr5-Rsess-A3e,5,ldnny,1.0,0,0.25,3,0,A3e,4105,-267.51451079207055,-0.06516796852425592,0.1956151035322777,2651,-166.73410353343144,-0.06289479575006844,1454,-100.7804072586391,-0.06931252218613418,-277.9914822792565,,,False
M15-all-f1-sl1-b0.25-T1rr5-Rchand-A3e,15,all,1.0,1,0.25,3,2,A3e,3938,-246.939579463752,-0.06270685105732657,0.2899949212798375,2606,-164.38454824239648,-0.06307925872693648,1332,-82.55503122135553,-0.061978251667684336,-254.10575948722817,,,False
M5-all-f1-sl1-b0.25-T1rr3-Rchand-A3e,5,all,1.0,1,0.25,2,2,A3e,5278,-338.93369815784365,-0.06421631264832202,0.27832512315270935,3461,-219.25322396186468,-0.06334967464948416,1817,-119.68047419597897,-0.06586707440615243,-365.3705443178848,,,False
M15-all-f1-sl0-b0-T1rr5-Rsess-A2sl,15,all,1.0,0,0.0,3,0,A2sl,3393,-186.64519297208494,-0.055008898606567914,0.24314765694076038,2223,-141.08572634989292,-0.06346636363018125,1170,-45.55946662219202,-0.03893971506170258,-201.69984107974292,,,False
M1-nyam-f1-sl0-b0.25-T1rr5-Rchand-A2sl,1,nyam,1.0,0,0.25,3,2,A2sl,3227,-248.52039834350956,-0.07701282873985421,0.175704989154013,1966,-124.93177512109453,-0.06354617249292703,1261,-123.58862322241507,-0.0980084244428351,-329.284760674444,,,False
M5-all-f1-sl1-b0.25-T1m15k2-Rchand-A2sl,5,all,1.0,1,0.25,1,2,A2sl,4312,-305.90599621461297,-0.07094294902936293,0.29035250463821893,2849,-182.53120162101123,-0.06406851583749078,1463,-123.37479459360169,-0.08433000313985078,-315.83054658198944,,,False
M1-all-f1-sl1-b0.25-T1m15k2-Rchand-A2sl,1,all,1.0,1,0.25,1,2,A2sl,4678,-509.1485902359876,-0.1088389461812714,0.20350577169730655,3100,-198.79619084478446,-0.06412780349831756,1578,-310.3523993912032,-0.19667452432902613,-522.3700919343931,,,False
M1-nyam-f1-sl0-b0-T1rr5-Rchand-A3e,1,nyam,1.0,0,0.0,3,2,A3e,4233,-310.6272526390803,-0.07338229450486188,0.17505315379163713,2541,-164.15657574577253,-0.06460313882163421,1692,-146.47067689330788,-0.0865665939085744,-411.67325350164134,,,False
M1-all-f1-sl1-b0-T1m15k2-Rsess-A3e,1,all,1.0,1,0.0,1,0,A3e,5805,-406.696677002878,-0.07005972041393248,0.19190353143841515,3757,-244.1691100756713,-0.06499044718543287,2048,-162.5275669272067,-0.07935916353867514,-483.74956571936195,,,False
M15-all-f0-sl1-b0-T1m15k2-Rsess-A3e,15,all,0.0,1,0.0,1,0,A3e,4268,-307.51964907596005,-0.0720524013767479,0.3542642924086223,2832,-184.7973053265431,-0.06525328577914657,1436,-122.72234374941696,-0.08546124216533214,-314.03505547050145,,,False
M5-all-f0-sl1-b0-T1m15k2-Rsess-A2sl,5,all,0.0,1,0.0,1,0,A2sl,4229,-357.02579571965896,-0.08442321960739158,0.2530148971388035,2797,-182.76891621307044,-0.06534462503148747,1432,-174.25687950658852,-0.1216877650185674,-376.46602161297614,,,False
M5-all-f1-sl1-b0.25-T1m15k2-Rchand-A3e,5,all,1.0,1,0.25,1,2,A3e,5273,-386.6630731045251,-0.0733288589236725,0.29129527783045706,3459,-227.2337056878961,-0.06569346796412145,1814,-159.4293674166289,-0.08788829515800932,-390.6897188284256,,,False
M1-nyam-f1-sl0-b0.25-T1rr5-Rsess-A3e,1,nyam,1.0,0,0.25,3,0,A3e,4029,-305.89314573516197,-0.07592284580172796,0.1744849838669645,2425,-159.50230458677663,-0.06577414622135119,1604,-146.3908411483853,-0.09126611044163672,-368.2315382891035,,,False
M15-nyam-f1-sl1-b0-T1rr3-Rchand-A2sl,15,nyam,1.0,1,0.0,2,2,A2sl,2156,-107.64563236565492,-0.049928400911713786,0.32884972170686455,1423,-93.7601644483049,-0.06588908253570268,733,-13.885467917349985,-0.018943339587107755,-139.37657513953556,,,False
M1-all-f1-sl1-b0.25-T1rr5-Rchand-A3e,1,all,1.0,1,0.25,3,2,A3e,6052,-552.2299637911658,-0.09124751549754888,0.18291473892927956,3921,-258.9055396786319,-0.06603048703867175,2131,-293.32442411253396,-0.1376463745248869,-569.596692606237,,,False
M1-nyam-f1-sl0-b0.25-T1m15k2-Rsess-A2sl,1,nyam,1.0,0,0.25,1,0,A2sl,3190,-279.83938680888497,-0.08772394570811441,0.20470219435736678,1960,-129.6660629677956,-0.06615615457540591,1230,-150.17332384108937,-0.1220921332041377,-334.52337733777085,,,False
M5-ldnny-f0-sl1-b0.25-T1rr5-Rsess-A2sl,5,ldnny,0.0,1,0.25,3,0,A2sl,3152,-209.84011321365506,-0.06657363997895148,0.2182741116751269,2092,-138.48857173641045,-0.06619912606902985,1060,-71.3515414772446,-0.06731277497853264,-229.92830169425423,,,False
M15-all-f0-sl1-b0.25-T1m15k2-Rsess-A3e,15,all,0.0,1,0.25,1,0,A3e,3974,-275.0752266482075,-0.06921872839662997,0.37418218419728233,2641,-175.41609246315903,-0.06642033035333549,1333,-99.65913418504846,-0.07476304139913613,-281.25056417505334,,,False
M5-all-f0-sl1-b0.25-T1m15k2-Rchand-A2sl,5,all,0.0,1,0.25,1,2,A2sl,4367,-325.4840121420373,-0.07453263387726981,0.2766201053354706,2907,-193.51230046759025,-0.06656769881926049,1460,-131.97171167444705,-0.09039158333866236,-341.9657240467926,,,False
M15-nyam-f1-sl1-b0-T1rr3-Rsess-A2sl,15,nyam,1.0,1,0.0,2,0,A2sl,2132,-104.91006461395696,-0.049207347379904766,0.32926829268292684,1408,-93.79471452398184,-0.06661556429260074,724,-11.115350089975099,-0.015352693494440744,-140.3442706775347,,,False
M15-all-f0-sl1-b0-T1rr3-Rsess-A2sl,15,all,0.0,1,0.0,2,0,A2sl,3439,-193.2416737177049,-0.05619123981323202,0.30037801686536786,2273,-151.63379344479068,-0.06671086381205045,1166,-41.60788027291423,-0.035684288398725755,-211.07809834714473,,,False
M15-all-f1-sl1-b0-T1m15k2-Rsess-A3e,15,all,1.0,1,0.0,1,0,A3e,4229,-307.05873925289677,-0.0726078834837779,0.3575313312839915,2793,-186.3813107577172,-0.06673158279903946,1436,-120.67742849517958,-0.08403720647296628,-313.9892950450157,,,False
M15-ldnny-f0-sl1-b0.25-T1rr3-Rsess-A3e,15,ldnny,0.0,1,0.25,2,0,A3e,2819,-207.49997437538832,-0.07360765320162764,0.30471798510109965,1878,-125.68758864934416,-0.06692629853532703,941,-81.81238572604414,-0.0869419614516941,-208.4591811083938,,,False
M15-all-f1-sl1-b0.25-T1rr3-Rchand-A2sl,15,all,1.0,1,0.25,2,2,A2sl,3336,-145.85263046209622,-0.043720812488637954,0.3207434052757794,2191,-146.63945943207096,-0.06692809650026059,1145,0.7868289699747564,0.0006871868733403986,-165.21460373140766,,,False
M15-all-f1-sl1-b0.25-T1m15k2-Rsess-A2sl,15,all,1.0,1,0.25,1,0,A2sl,3418,-213.03560042109518,-0.062327560099793795,0.371562317144529,2257,-151.40969803735908,-0.06708449181983123,1161,-61.625902383736126,-0.053080019279703815,-223.1163976702531,,,False
M15-all-f0-sl1-b0.25-T1m15k2-Rchand-A2sl,15,all,0.0,1,0.25,1,2,A2sl,3606,-240.06000340030954,-0.0665723803106793,0.3732667775929007,2397,-161.59396912454898,-0.06741508933022486,1209,-78.46603427576053,-0.06490159989723783,-249.22640182732624,,,False
M15-ldnny-f0-sl1-b0.25-T1rr5-Rsess-A3e,15,ldnny,0.0,1,0.25,3,0,A3e,2808,-251.76656398077958,-0.08966045725811239,0.2774216524216524,1873,-126.27842768750031,-0.06742040987052873,935,-125.48813629327925,-0.13421191047409545,-250.82222376814687,,,False
M1-nyam-f1-sl0-b0.25-T1rr5-Rsess-A2sl,1,nyam,1.0,0,0.25,3,0,A2sl,3096,-224.03198906351483,-0.0723617535734867,0.17506459948320413,1893,-127.63422425626842,-0.0674243128664915,1203,-96.39776480724638,-0.08013114281566615,-299.3978376984706,,,False
M5-ldnny-f1-sl1-b0.25-T1rr3-Rsess-A3e,5,ldnny,1.0,1,0.25,2,0,A3e,3985,-242.66189117376612,-0.06089382463582588,0.26800501882057715,2616,-176.43261255960294,-0.06744365923532222,1369,-66.22927861416322,-0.04837785143474304,-251.3505307100073,,,False
M5-all-f1-sl0-b0.25-T1m15k2-Rsess-A2sl,5,all,1.0,0,0.25,1,0,A2sl,4025,-272.3005098604938,-0.06765230058645808,0.24869565217391304,2611,-176.84009640726822,-0.0677288764485899,1414,-95.46041345322558,-0.06751090060341272,-285.9812401986672,,,False
M15-nyam-f0-sl1-b0-T1m15k2-Rsess-A3e,15,nyam,0.0,1,0.0,1,0,A3e,2417,-160.57223635512662,-0.06643452062686248,0.38891187422424495,1598,-108.28069496593767,-0.06776013452186337,819,-52.29154138918898,-0.06384803588423563,-181.03847321833967,,,False
M15-ldnny-f0-sl1-b0-T1rr5-Rsess-A2sl,15,ldnny,0.0,1,0.0,3,0,A2sl,2579,-179.974206744722,-0.06978449272769369,0.25979061651803026,1720,-116.57128411570103,-0.06777400239284943,859,-63.40292262902096,-0.07381015439932592,-181.7346397432195,,,False
M5-all-f1-sl0-b0-T1rr5-Rchand-A2sl,5,all,1.0,0,0.0,3,2,A2sl,4110,-291.4029931369762,-0.07090097156617425,0.20681265206812652,2652,-180.90575284828566,-0.06821483893223441,1458,-110.49724028869056,-0.07578685890856691,-380.04776594257976,,,False
M15-all-f1-sl1-b0.25-T1m15k2-Rsess-A3e,15,all,1.0,1,0.25,1,0,A3e,3937,-277.6259765366076,-0.07051713907457648,0.3749047498094996,2604,-177.96684235155914,-0.0683436414560519,1333,-99.65913418504846,-0.07476304139913613,-283.80131406345345,,,False
M15-nyam-f0-sl1-b0-T1m15k2-Rchand-A3e,15,nyam,0.0,1,0.0,1,2,A3e,2456,-167.6675236382938,-0.06826853568334439,0.38762214983713356,1624,-111.04160686931351,-0.06837537368800094,832,-56.62591676898029,-0.06805999611656285,-185.72185449709036,,,False
M15-ldnny-f1-sl1-b0-T1rr5-Rsess-A2sl,15,ldnny,1.0,1,0.0,3,0,A2sl,2564,-180.11622028426834,-0.0702481358362981,0.2609204368174727,1705,-116.71329765524735,-0.06845354701187528,859,-63.40292262902096,-0.07381015439932592,-188.43682639437412,,,False
M15-ldnny-f0-sl1-b0-T1rr5-Rchand-A2sl,15,ldnny,0.0,1,0.0,3,2,A2sl,2604,-184.48114413759632,-0.07084529344761763,0.2619047619047619,1738,-119.28656867271876,-0.06863438933988421,866,-65.19457546487757,-0.07528241970540135,-185.06388892547457,,,False
M15-all-f1-sl1-b0-T1m15k2-Rsess-A2sl,15,all,1.0,1,0.0,1,0,A2sl,3612,-265.5660935241783,-0.07352328170658315,0.3502214839424142,2392,-164.22415533383662,-0.06865558333354374,1220,-101.34193819034166,-0.08306716245109973,-276.2163074380707,,,False
M15-ldnny-f0-sl1-b0.25-T1rr5-Rchand-A3e,15,ldnny,0.0,1,0.25,3,2,A3e,2826,-257.256316335369,-0.09103195907125583,0.2777777777777778,1885,-129.62831511900976,-0.06876833693316167,941,-127.62800121635924,-0.1356301819514976,-256.31197612273616,,,False
M5-ldnny-f1-sl1-b0.25-T1rr5-Rchand-A3e,5,ldnny,1.0,1,0.25,3,2,A3e,4039,-299.87071728942664,-0.07424380225041512,0.2213419163159198,2653,-182.8520692960107,-0.06892275510592187,1386,-117.0186479934159,-0.08442903895628853,-307.37610388804677,,,False
M15-nyam-f1-sl1-b0-T1m15k2-Rsess-A3e,15,nyam,1.0,1,0.0,1,0,A3e,2407,-162.06905841521984,-0.06733238820740334,0.3888658080598255,1588,-109.77751702603086,-0.0691294187821353,819,-52.29154138918898,-0.06384803588423563,-182.5352952784329,,,False
M15-ldnny-f1-sl1-b0-T1rr5-Rchand-A2sl,15,ldnny,1.0,1,0.0,3,2,A2sl,2589,-184.51736409355138,-0.07126974279395573,0.2630359212050985,1723,-119.32278862867379,-0.0692529243346917,866,-65.19457546487757,-0.07528241970540135,-192.45730641475242,,,False
M15-nyam-f1-sl1-b0-T1m15k2-Rchand-A3e,15,nyam,1.0,1,0.0,1,2,A3e,2446,-168.66734590027738,-0.06895639652505207,0.3875715453802126,1614,-112.04142913129706,-0.06941848149398827,832,-56.62591676898029,-0.06805999611656285,-186.7216767590739,,,False
M15-all-f1-sl0-b0-T1rr5-Rchand-A2sl,15,all,1.0,0,0.0,3,2,A2sl,3507,-210.59542629165824,-0.060050021754108424,0.24750499001996007,2300,-159.79389005024848,-0.06947560436967325,1207,-50.80153624140977,-0.0420890938205549,-220.84801970286819,,,False
M1-all-f1-sl0-b0.25-T1m15k2-Rchand-A3e,1,all,1.0,0,0.25,1,2,A3e,5443,-547.182280794241,-0.10052953900316756,0.18023148998713945,3323,-231.09912564876532,-0.06954532821208707,2120,-316.08315514547576,-0.14909582789880932,-556.7636230715264,,,False
M5-all-f1-sl1-b0-T1m15k2-Rsess-A2sl,5,all,1.0,1,0.0,1,0,A2sl,4161,-366.5540317436952,-0.08809277379084239,0.26748377793799566,2733,-190.52657013131528,-0.06971334435832978,1428,-176.02746161237985,-0.12326853054088224,-390.6669603091113,,,False
M15-all-f1-sl1-b0.25-T1rr5-Rchand-A2sl,15,all,1.0,1,0.25,3,2,A2sl,3222,-145.21753132471196,-0.04507061803994784,0.29019242706393544,2119,-148.06668102122995,-0.069875734318655,1103,2.8491496965180225,0.002583091293307364,-191.02526001354352,,,False
M15-ldnny-f0-sl1-b0.25-T1rr3-Rchand-A3e,15,ldnny,0.0,1,0.25,2,2,A3e,2860,-213.88014067474393,-0.07478326597019018,0.3048951048951049,1908,-133.78672493384676,-0.07011882858168068,952,-80.09341574089717,-0.08413173922363149,-214.40096355957584,,,False
M1-ldnny-f1-sl1-b0.25-T1rr5-Rsess-A2sl,1,ldnny,1.0,1,0.25,3,0,A2sl,3628,-275.7310493210233,-0.07600084049642318,0.18577728776185226,2373,-166.63448269824403,-0.07022102094321282,1255,-109.09656662277928,-0.08692953515759305,-292.81973858719834,,,False
M5-all-f1-sl1-b0.25-T1rr3-Rchand-A2sl,5,all,1.0,1,0.25,2,2,A2sl,4256,-288.91761502477783,-0.06788477796634818,0.27631578947368424,2783,-195.5260639657767,-0.07025729930498624,1473,-93.39155105900113,-0.06340227498913859,-329.2070052829161,,,False
M1-all-f1-sl0-b0-T1rr3-Rsess-A3e,1,all,1.0,0,0.0,2,0,A3e,5283,-523.2856032093966,-0.09905084293193198,0.23320083286011736,3217,-226.42947494769072,-0.07038528907295329,2066,-296.8561282617059,-0.14368641251776665,-533.1424019790211,,,False
M15-ldnny-f1-sl1-b0.25-T1rr3-Rsess-A3e,15,ldnny,1.0,1,0.25,2,0,A3e,2799,-212.7849596095416,-0.07602177906736034,0.3047516970346552,1858,-130.9725738834975,-0.070491159248384,941,-81.81238572604414,-0.0869419614516941,-213.74416634254715,,,False
M5-all-f1-sl1-b0-T1rr3-Rsess-A2sl,5,all,1.0,1,0.0,2,0,A2sl,4121,-342.70006627827786,-0.08315944340652216,0.26013103615627275,2674,-189.25106711441757,-0.07077452023725414,1447,-153.44899916386026,-0.10604630211738789,-396.3420694796987,,,False
