si,side,attempt,sig_j,entry_j,entry,sl,risk,t1,t1_fallback,t1_hit,exit_j,exit_px,r,mfe_px,mae_px,reason,entry_ts,exit_ts,sig_ts,sess_date,year,mfe_r,mae_r,rr_t1_planned,ny_hour,r_refined
707,1,2,3841872,3841873,1181.892,1181.548,0.5740000000000509,1184.428,0,0,3841898,1181.548,-1.0,0.27899999999999636,0.44399999999996,1,2018-09-28 02:39:00-04:00,2018-09-28 03:04:00-04:00,2018-09-28 02:38:00-04:00,2018-09-28,2018,0.4860627177699854,0.7735191637629278,4.418118466898664,2,-1.0
709,-1,1,3844513,3844514,1192.478,1192.971,0.7229999999999381,1191.151,0,0,3844607,1192.971,-1.0,1.0,0.5829999999998563,1,2018-10-02 00:41:00-04:00,2018-10-02 02:14:00-04:00,2018-10-02 00:40:00-04:00,2018-10-02,2018,1.3831258644537836,0.8063623789763571,1.8354080221301683,0,-1.0
709,-1,2,3844608,3844609,1192.849,1193.181,0.5620000000001073,1191.151,0,0,3844612,1193.181,-1.0,0.3109999999999218,0.36200000000008004,1,2018-10-02 02:16:00-04:00,2018-10-02 02:19:00-04:00,2018-10-02 02:15:00-04:00,2018-10-02,2018,0.5533807829179046,0.644128113879023,3.0213523131664433,2,-1.0
711,1,1,3847161,3847162,1196.588,1196.371,0.44699999999987083,1198.868,0,0,3847186,1196.371,-1.0,0.5199999999999818,0.4700000000000273,1,2018-10-03 22:49:00-04:00,2018-10-03 23:13:00-04:00,2018-10-03 22:48:00-04:00,2018-10-04,2018,1.1633109619689757,1.0514541387028258,5.10067114094101,22,-1.0
711,1,2,3847189,3847190,1196.198,1196.108,0.3200000000001455,1198.868,0,0,3847190,1196.108,-1.0,0.010999999999967258,0.09000000000014552,1,2018-10-03 23:17:00-04:00,2018-10-03 23:17:00-04:00,2018-10-03 23:16:00-04:00,2018-10-04,2018,0.03437499999988205,0.28125000000032685,8.343749999995723,23,-1.0
713,1,1,3849877,3849878,1197.049,1196.759,0.5199999999999636,1204.039,0,0,3849886,1196.759,-1.0,0.41000000000008185,0.5380000000000109,1,2018-10-07 22:07:00-04:00,2018-10-07 22:15:00-04:00,2018-10-07 22:06:00-04:00,2018-10-08,2018,0.788461538461751,1.034615384615478,13.44230769230865,22,-1.0
713,1,2,3849888,3849889,1196.368,1195.249,1.3489999999999145,1204.039,0,0,3850216,1195.249,-1.0,0.8910000000000764,2.5470000000000255,1,2018-10-07 22:18:00-04:00,2018-10-08 03:45:00-04:00,2018-10-07 22:17:00-04:00,2018-10-08,2018,0.6604892512973557,1.8880652335064396,5.686434395849174,22,-1.0
715,-1,1,3853625,3853627,1191.958,1192.448,0.7200000000000091,1189.141,0,0,3853641,1192.448,-1.0,0.3000000000001819,0.6109999999998763,1,2018-10-10 14:37:00-04:00,2018-10-10 14:51:00-04:00,2018-10-10 14:35:00-04:00,2018-10-10,2018,0.41666666666691404,0.8486111111109286,3.9124999999999606,14,-1.0
715,-1,2,3853643,3853644,1192.488,1192.818,0.5599999999999272,1189.141,0,0,3853646,1192.818,-1.0,0.10900000000015098,0.40099999999983993,1,2018-10-10 14:54:00-04:00,2018-10-10 14:56:00-04:00,2018-10-10 14:53:00-04:00,2018-10-10,2018,0.19464285714315205,0.7160714285712357,5.976785714286455,14,-1.0
716,-1,1,3853791,3853792,1194.801,1194.812,0.24099999999996727,1189.141,0,0,3853793,1194.821,-1.0373443983403143,0.009999999999990905,0.06100000000014916,1,2018-10-10 18:22:00-04:00,2018-10-10 18:23:00-04:00,2018-10-10 18:21:00-04:00,2018-10-11,2018,0.04149377593357786,0.25311203319567405,23.48547717842582,18,-1.0373443983403143
716,-1,2,3854335,3854336,1197.721,1198.229,0.7380000000000382,1191.781,0,0,3854371,1198.229,-1.0,1.150000000000091,0.5080000000000382,1,2018-10-11 03:26:00-04:00,2018-10-11 04:01:00-04:00,2018-10-11 03:25:00-04:00,2018-10-11,2018,1.5582655826558691,0.6883468834688509,8.048780487804535,3,-1.0
718,-1,1,3857061,3857062,1224.459,1224.818,0.5889999999999236,1221.231,0,0,3857063,1224.818,-1.0,0.02800000000002001,0.3730000000000473,1,2018-10-15 02:53:00-04:00,2018-10-15 02:54:00-04:00,2018-10-15 02:52:00-04:00,2018-10-15,2018,0.04753820033959871,0.6332767402378534,5.480475382004218,2,-1.0
718,-1,2,3857064,3857065,1224.458,1224.832,0.6040000000000236,1221.231,0,0,3857068,1224.832,-1.0,0.11000000000012733,0.38999999999987267,1,2018-10-15 02:56:00-04:00,2018-10-15 02:59:00-04:00,2018-10-15 02:55:00-04:00,2018-10-15,2018,0.18211920529821693,0.6456953642381745,5.342715231788018,2,-1.0
720,1,1,3859539,3859540,1223.222,1223.091,0.3610000000000855,1225.692,0,0,3859545,1223.091,-1.0,0.2699999999999818,0.5209999999999582,1,2018-10-16 22:12:00-04:00,2018-10-16 22:17:00-04:00,2018-10-16 22:11:00-04:00,2018-10-17,2018,0.7479224376729027,1.4432132963984343,6.84210526315635,22,-1.0
720,1,2,3859549,3859550,1222.828,1222.519,0.5389999999999691,1225.692,0,0,3859554,1222.519,-1.0,0.023000000000138243,0.3989999999998872,1,2018-10-16 22:22:00-04:00,2018-10-16 22:26:00-04:00,2018-10-16 22:21:00-04:00,2018-10-17,2018,0.04267161410044446,0.7402597402595735,5.313543599258251,22,-1.0
721,1,1,3861165,3861166,1219.809,1219.171,0.86799999999992,1224.101,0,0,3861191,1219.171,-1.0,0.5699999999999363,1.0879999999999654,1,2018-10-18 02:18:00-04:00,2018-10-18 02:43:00-04:00,2018-10-18 02:17:00-04:00,2018-10-18,2018,0.6566820276497568,1.2534562211982325,4.944700460830115,2,-1.0
721,1,2,3861193,3861194,1219.139,1218.648,0.7209999999999854,1224.101,0,0,3861196,1218.648,-1.0,0.028999999999996362,0.5009999999999764,1,2018-10-18 02:46:00-04:00,2018-10-18 02:48:00-04:00,2018-10-18 02:45:00-04:00,2018-10-18,2018,0.040221914008317546,0.6948682385575402,6.882108183079496,2,-1.0
721,-1,1,3861739,3861740,1229.458,1230.091,0.8629999999998108,1221.059,0,0,3862043,1225.781,3.99420625724321,4.967000000000098,0.5629999999998745,5,2018-10-18 11:52:00-04:00,2018-10-18 16:55:00-04:00,2018-10-18 11:51:00-04:00,2018-10-18,2018,5.755504055621306,0.6523754345307045,9.73232908459091,11,3.99420625724321
722,-1,1,3862912,3862913,1230.131,1230.752,0.8509999999998672,1225.989,0,1,3863423,1226.488,4.479670975323905,4.652000000000044,0.1269999999999527,4,2018-10-19 08:25:00-04:00,2018-10-19 16:55:00-04:00,2018-10-19 08:24:00-04:00,2018-10-19,2018,5.466509988250023,0.1492361927144213,4.867215041128906,8,2.1633372502941404
723,1,1,3864112,3864113,1223.048,1222.778,0.4999999999999818,1227.762,0,0,3864121,1222.778,-1.0,0.33999999999991815,0.2699999999999818,1,2018-10-22 05:26:00-04:00,2018-10-22 05:34:00-04:00,2018-10-22 05:25:00-04:00,2018-10-22,2018,0.679999999999861,0.5399999999999833,9.428000000000226,5,-1.0
723,1,2,3864125,3864126,1222.678,1222.249,0.6590000000000873,1227.762,0,0,3864270,1222.249,-1.0,1.75,0.9400000000000546,1,2018-10-22 05:39:00-04:00,2018-10-22 08:03:00-04:00,2018-10-22 05:38:00-04:00,2018-10-22,2018,2.655538694992061,1.4264036418815327,7.714719271622396,5,-1.0
724,-1,1,3865357,3865358,1232.081,1232.528,0.6770000000001164,1223.851,0,0,3865406,1232.528,-1.0,1.0399999999999636,0.5,1,2018-10-23 03:13:00-04:00,2018-10-23 04:01:00-04:00,2018-10-23 03:12:00-04:00,2018-10-23,2018,1.5361890694236113,0.7385524372229159,12.156573116688886,3,-1.0
724,-1,2,3865411,3865413,1233.851,1234.262,0.6409999999998308,1223.851,0,0,3865433,1234.262,-1.0,0.79300000000012,0.5809999999999036,1,2018-10-23 04:08:00-04:00,2018-10-23 04:28:00-04:00,2018-10-23 04:06:00-04:00,2018-10-23,2018,1.237129485179921,0.9063962558503228,15.600624024965116,4,-1.0
726,-1,1,3867568,3867569,1233.748,1233.989,0.47099999999998543,1231.781,0,0,3867583,1233.989,-1.0,0.3769999999999527,0.26099999999996726,1,2018-10-24 18:06:00-04:00,2018-10-24 18:20:00-04:00,2018-10-24 18:05:00-04:00,2018-10-25,2018,0.8004246284500305,0.5541401273884826,4.176220806794393,18,-1.0
726,-1,2,3867587,3867588,1233.998,1234.168,0.39999999999984537,1231.781,0,0,3867593,1234.168,-1.0,0.12000000000011823,0.17399999999997817,1,2018-10-24 18:25:00-04:00,2018-10-24 18:30:00-04:00,2018-10-24 18:24:00-04:00,2018-10-25,2018,0.30000000000041155,0.4350000000001136,5.542500000002388,18,-1.0
727,-1,1,3869962,3869963,1242.179,1243.378,1.4289999999998417,1233.481,0,1,3870317,1233.583,5.911546536039895,11.326000000000022,0.6789999999998599,4,2018-10-26 11:01:00-04:00,2018-10-26 16:55:00-04:00,2018-10-26 11:00:00-04:00,2018-10-26,2018,7.925822253324896,0.47515745276412535,6.086773967810396,11,13.797060881737107
728,1,1,3870964,3870965,1228.634,1227.693,1.171000000000031,1231.666,0,0,3871002,1227.693,-1.0,1.502999999999929,1.0070000000000618,1,2018-10-29 04:44:00-04:00,2018-10-29 05:21:00-04:00,2018-10-29 04:43:00-04:00,2018-10-29,2018,1.2835183603756528,0.8599487617421309,2.5892399658410294,4,-1.0
728,1,2,3871003,3871004,1227.847,1227.626,0.4510000000000036,1231.666,0,0,3871004,1227.626,-1.0,0.026000000000067303,0.22100000000000364,1,2018-10-29 05:23:00-04:00,2018-10-29 05:23:00-04:00,2018-10-29 05:22:00-04:00,2018-10-29,2018,0.057649667405913735,0.49002217294900635,8.467849223946628,5,-1.0
729,1,1,3872300,3872301,1224.244,1223.833,0.6409999999998308,1228.754,0,0,3872302,1223.833,-1.0,0.09000000000014552,0.42099999999982174,1,2018-10-30 04:00:00-04:00,2018-10-30 04:01:00-04:00,2018-10-30 03:59:00-04:00,2018-10-30,2018,0.14040561622491307,0.6567862714507533,7.035881435259253,4,-1.0
729,1,2,3872305,3872306,1224.023,1223.706,0.5470000000000073,1228.754,0,0,3872306,1223.706,-1.0,0.0009999999999763531,0.5059999999998581,1,2018-10-30 04:05:00-04:00,2018-10-30 04:05:00-04:00,2018-10-30 04:04:00-04:00,2018-10-30,2018,0.0018281535648561973,0.9250457038388509,8.648994515539181,4,-1.0
730,1,1,3873415,3873416,1219.03,1218.66,0.5999999999998908,1220.99,0,0,3873422,1218.66,-1.0,0.21000000000003638,1.606999999999971,1,2018-10-30 23:43:00-04:00,2018-10-30 23:49:00-04:00,2018-10-30 23:42:00-04:00,2018-10-31,2018,0.3500000000001243,2.678333333333772,3.2666666666673216,23,-1.0
730,1,2,3873423,3873424,1217.83,1217.34,0.7200000000000091,1220.99,0,0,3873425,1217.34,-1.0,0.13000000000010914,0.4900000000000091,1,2018-10-30 23:51:00-04:00,2018-10-30 23:52:00-04:00,2018-10-30 23:50:00-04:00,2018-10-31,2018,0.18055555555570485,0.6805555555555596,4.388888888888947,23,-1.0
731,-1,1,3875001,3875002,1223.31,1223.493,0.4129999999999927,1217.433,0,0,3875008,1223.493,-1.0,0.42699999999990723,0.25300000000015643,1,2018-11-01 03:18:00-04:00,2018-11-01 03:24:00-04:00,2018-11-01 03:17:00-04:00,2018-11-01,2018,1.0338983050845394,0.6125907990318666,14.230024213075197,3,-1.0
731,-1,2,3875011,3875012,1223.573,1224.04,0.6969999999998708,1217.433,0,0,3875013,1224.04,-1.0,0.17300000000000182,0.5369999999998072,1,2018-11-01 03:28:00-04:00,2018-11-01 03:29:00-04:00,2018-11-01 03:27:00-04:00,2018-11-01,2018,0.24820659971310455,0.7704447632710283,8.80918220947093,3,-1.0
733,1,1,3878032,3878034,1228.698,1227.955,0.9730000000001655,1232.545,0,0,3878049,1227.955,-1.0,0.9669999999998709,0.9100000000000819,1,2018-11-05 07:58:00-05:00,2018-11-05 08:13:00-05:00,2018-11-05 07:56:00-05:00,2018-11-05,2018,0.9938335046245698,0.9352517985610761,3.9537512846858434,7,-1.0
733,1,2,3878050,3878052,1228.188,1227.788,0.6300000000000909,1232.545,0,0,3878061,1227.788,-1.0,0.5299999999999727,0.6000000000001364,1,2018-11-05 08:16:00-05:00,2018-11-05 08:25:00-05:00,2018-11-05 08:14:00-05:00,2018-11-05,2018,0.8412698412696765,0.9523809523810315,6.915873015871972,8,-1.0
734,-1,1,3879277,3879279,1235.475,1235.778,0.5330000000001109,1233.288,0,0,3879281,1235.778,-1.0,0.03699999999980719,0.31300000000010186,1,2018-11-06 05:48:00-05:00,2018-11-06 05:50:00-05:00,2018-11-06 05:46:00-05:00,2018-11-06,2018,0.06941838649118102,0.5872420262664854,4.1031894934323505,5,-1.0
734,-1,2,3879284,3879285,1235.478,1235.788,0.5399999999999454,1233.288,0,0,3879350,1235.788,-1.0,1.4230000000000018,0.36999999999989086,1,2018-11-06 05:54:00-05:00,2018-11-06 06:59:00-05:00,2018-11-06 05:53:00-05:00,2018-11-06,2018,2.635185185185455,0.6851851851850523,4.055555555556067,5,-1.0
734,1,1,3879631,3879632,1226.455,1225.948,0.7369999999998345,1235.628,0,0,3879635,1225.948,-1.0,0.03999999999996362,0.7669999999998254,1,2018-11-06 11:41:00-05:00,2018-11-06 11:44:00-05:00,2018-11-06 11:40:00-05:00,2018-11-06,2018,0.054274084124793225,1.0407055630936197,12.446404341929528,11,-1.0
734,1,2,3879636,3879637,1225.935,1225.671,0.4939999999998963,1235.628,0,0,3879642,1225.671,-1.0,0.18299999999999272,0.2639999999998963,1,2018-11-06 11:46:00-05:00,2018-11-06 11:51:00-05:00,2018-11-06 11:45:00-05:00,2018-11-06,2018,0.3704453441296177,0.5344129554654894,19.62145748988263,11,-1.0
736,1,1,3881675,3881676,1222.838,1222.738,0.32999999999990903,1226.775,0,0,3881814,1222.738,-1.0,3.09699999999998,0.6299999999998818,1,2018-11-07 23:49:00-05:00,2018-11-08 02:07:00-05:00,2018-11-07 23:48:00-05:00,2018-11-08,2018,9.38484848485101,1.909090909091077,11.9303030303067,23,-1.0
736,1,2,3881818,3881820,1222.455,1221.368,1.316999999999989,1225.935,0,1,3882205,1222.455,1.939255884586208,3.7100000000000364,0.6599999999998545,3,2018-11-08 02:13:00-05:00,2018-11-08 08:38:00-05:00,2018-11-08 02:11:00-05:00,2018-11-08,2018,2.8170083523159204,0.5011389521639028,2.6423690205011745,2,1.1465451784358553
736,1,2,3882210,3882211,1221.505,1220.598,1.1370000000001528,1225.558,0,0,3882212,1220.598,-1.0,0.029999999999972715,1.1970000000001164,1,2018-11-08 08:44:00-05:00,2018-11-08 08:45:00-05:00,2018-11-08 08:43:00-05:00,2018-11-08,2018,0.02638522427437879,1.0527704485487737,3.564643799471714,8,-1.0
737,1,1,3882892,3882893,1219.888,1219.608,0.5099999999999727,1222.645,0,0,3882904,1219.608,-1.0,0.540000000000191,0.3229999999998654,1,2018-11-08 21:07:00-05:00,2018-11-08 21:18:00-05:00,2018-11-08 21:06:00-05:00,2018-11-09,2018,1.058823529412196,0.6333333333331033,5.405882352941587,21,-1.0
737,1,2,3882910,3882912,1219.928,1219.558,0.6000000000001182,1222.645,0,0,3882986,1219.558,-1.0,1.1269999999999527,0.40300000000002,1,2018-11-08 21:26:00-05:00,2018-11-08 22:40:00-05:00,2018-11-08 21:24:00-05:00,2018-11-09,2018,1.8783333333328844,0.6716666666665677,4.528333333332226,21,-1.0
738,1,1,3884560,3884562,1206.695,1206.385,0.5399999999999454,1210.468,0,0,3884562,1206.385,-1.0,0.0,0.32999999999992724,1,2018-11-12 02:00:00-05:00,2018-11-12 02:00:00-05:00,2018-11-12 01:58:00-05:00,2018-11-12,2018,0.0,0.6111111111110381,6.987037037037999,2,-1.0
738,1,2,3884579,3884581,1206.645,1206.368,0.5070000000000436,1210.468,0,0,3884585,1206.368,-1.0,0.18000000000006366,0.3769999999999527,1,2018-11-12 02:19:00-05:00,2018-11-12 02:23:00-05:00,2018-11-12 02:17:00-05:00,2018-11-12,2018,0.3550295857989116,0.7435897435895863,7.540433925048844,2,-1.0
739,1,1,3886102,3886103,1199.605,1198.375,1.4600000000000182,1203.415,0,0,3886125,1198.375,-1.0,0.6430000000000291,1.4169999999999163,1,2018-11-13 04:42:00-05:00,2018-11-13 05:04:00-05:00,2018-11-13 04:41:00-05:00,2018-11-13,2018,0.440410958904124,0.9705479452054101,2.6095890410958207,4,-1.0
739,1,2,3886127,3886128,1198.298,1197.878,0.6500000000000727,1203.415,0,0,3886135,1197.878,-1.0,0.5799999999999272,0.6199999999998909,1,2018-11-13 05:07:00-05:00,2018-11-13 05:14:00-05:00,2018-11-13 05:06:00-05:00,2018-11-13,2018,0.8923076923074805,0.9538461538458792,7.8723076923067525,5,-1.0
740,-1,1,3887973,3887974,1207.598,1208.068,0.7000000000000273,1199.255,0,0,3887975,1208.068,-1.0,0.14999999999986358,0.650000000000091,1,2018-11-14 12:56:00-05:00,2018-11-14 12:57:00-05:00,2018-11-14 12:55:00-05:00,2018-11-14,2018,0.21428571428551105,0.9285714285715223,11.918571428570745,12,-1.0
740,-1,2,3887981,3887982,1208.448,1208.748,0.5299999999999545,1199.255,0,0,3888003,1208.748,-1.0,1.5199999999999818,0.7469999999998436,1,2018-11-14 13:04:00-05:00,2018-11-14 13:25:00-05:00,2018-11-14 13:03:00-05:00,2018-11-14,2018,2.8679245283020984,1.4094339622639767,17.34528301886938,13,-1.0
742,-1,1,3890137,3890139,1217.095,1217.885,1.0199999999999636,1214.405,0,0,3890144,1217.885,-1.0,0.20000000000004547,0.9529999999999745,1,2018-11-16 03:11:00-05:00,2018-11-16 03:16:00-05:00,2018-11-16 03:09:00-05:00,2018-11-16,2018,0.1960784313726006,0.9343137254902044,2.6372549019609317,3,-1.0
742,-1,2,3890145,3890146,1217.738,1218.128,0.6199999999998727,1214.405,0,0,3890148,1218.128,-1.0,0.2899999999999636,0.3999999999998636,1,2018-11-16 03:18:00-05:00,2018-11-16 03:20:00-05:00,2018-11-16 03:17:00-05:00,2018-11-16,2018,0.46774193548390836,0.6451612903224931,5.375806451614142,3,-1.0
744,-1,1,3892885,3892886,1225.415,1225.945,0.7599999999999727,1223.108,0,1,3893129,1225.415,2.1257894736843044,3.9099999999998545,0.44000000000005457,3,2018-11-20 03:04:00-05:00,2018-11-20 07:07:00-05:00,2018-11-20 03:03:00-05:00,2018-11-20,2018,5.144736842105257,0.5789473684211452,3.035526315789604,3,1.215131578947423
744,-1,1,3893133,3893134,1225.568,1226.068,0.73,1222.425,0,0,3893140,1226.068,-1.0,0.30999999999994543,0.5799999999999272,1,2018-11-20 07:12:00-05:00,2018-11-20 07:18:00-05:00,2018-11-20 07:11:00-05:00,2018-11-20,2018,0.4246575342465006,0.7945205479451058,4.3054794520548345,7,-1.0
744,-1,2,3893142,3893143,1225.855,1226.468,0.8430000000000564,1222.425,0,0,3893202,1226.468,-1.0,0.900000000000091,0.9629999999999654,1,2018-11-20 07:21:00-05:00,2018-11-20 08:20:00-05:00,2018-11-20 07:20:00-05:00,2018-11-20,2018,1.0676156583630259,1.142348754448281,4.068801897983196,7,-1.0
745,-1,1,3894701,3894702,1229.365,1230.078,0.9429999999999654,1224.915,0,1,3895079,1225.865,4.273594909862338,4.4500000000000455,0.25299999999992906,4,2018-11-21 10:30:00-05:00,2018-11-21 16:55:00-05:00,2018-11-21 10:29:00-05:00,2018-11-21,2018,4.718981972428641,0.2682926829267639,4.718981972428641,10,2.115588547189921
747,1,1,3896727,3896728,1223.855,1223.535,0.5499999999999363,1228.488,0,0,3896728,1223.535,-1.0,0.10999999999989996,1.0299999999999727,1,2018-11-23 02:31:00-05:00,2018-11-23 02:31:00-05:00,2018-11-23 02:30:00-05:00,2018-11-23,2018,0.19999999999984125,1.87272727272744,8.423636363637408,2,-1.0
747,1,2,3896729,3896731,1223.625,1222.825,1.0299999999999545,1228.488,0,0,3896787,1222.825,-1.0,0.8130000000001019,1.009999999999991,1,2018-11-23 02:34:00-05:00,2018-11-23 03:30:00-05:00,2018-11-23 02:32:00-05:00,2018-11-23,2018,0.7893203883496483,0.9805825242718791,4.721359223301234,2,-1.0
749,1,1,3898923,3898924,1221.285,1220.95,0.5650000000000364,1223.048,0,0,3898924,1220.95,-1.0,0.049999999999954525,0.3350000000000364,1,2018-11-26 20:27:00-05:00,2018-11-26 20:27:00-05:00,2018-11-26 20:26:00-05:00,2018-11-27,2018,0.08849557522115276,0.5929203539823271,3.1203539823005424,20,-1.0
749,1,2,3898929,3898930,1221.145,1220.95,0.4249999999999363,1223.048,0,0,3899239,1220.95,-1.0,1.54300000000012,0.19499999999993634,1,2018-11-26 20:33:00-05:00,2018-11-27 01:42:00-05:00,2018-11-26 20:32:00-05:00,2018-11-27,2018,3.6305882352949443,0.45882352941168364,4.477647058824248,20,-1.0
750,1,1,3901064,3901065,1211.628,1211.128,0.73,1215.488,0,1,3901525,1221.115,6.514246575342627,15.019999999999982,0.12299999999981992,4,2018-11-28 09:14:00-05:00,2018-11-28 16:55:00-05:00,2018-11-28 09:13:00-05:00,2018-11-28,2018,20.5753424657534,0.16849315068468482,5.287671232876887,9,24.751369863013842
751,-1,1,3902204,3902206,1226.665,1226.845,0.41000000000006365,1225.455,0,0,3902207,1226.845,-1.0,0.09999999999990905,0.22000000000002728,1,2018-11-29 05:19:00-05:00,2018-11-29 05:20:00-05:00,2018-11-29 05:17:00-05:00,2018-11-29,2018,0.24390243902413056,0.5365853658536418,2.9512195121947524,5,-1.0
751,-1,2,3902210,3902211,1226.908,1227.255,0.5770000000002073,1225.455,0,1,3902327,1226.908,1.6159445407272872,2.6929999999999836,0.14000000000010004,3,2018-11-29 05:24:00-05:00,2018-11-29 07:20:00-05:00,2018-11-29 05:23:00-05:00,2018-11-29,2018,4.6672443674159725,0.24263431542469624,2.518197573655897,5,0.860485268630518
751,-1,2,3902329,3902331,1226.835,1227.108,0.5029999999999109,1225.455,0,0,3902332,1227.108,-1.0,0.01700000000005275,0.49299999999993815,1,2018-11-29 07:24:00-05:00,2018-11-29 07:25:00-05:00,2018-11-29 07:22:00-05:00,2018-11-29,2018,0.03379721669991206,0.9801192842942853,2.7435387673963296,7,-1.0
752,1,1,3903804,3903805,1220.575,1219.685,1.1200000000001,1222.975,0,0,3903834,1219.685,-1.0,0.9130000000000109,1.0900000000001455,1,2018-11-30 09:03:00-05:00,2018-11-30 09:32:00-05:00,2018-11-30 09:02:00-05:00,2018-11-30,2018,0.8151785714285084,0.9732142857143288,2.1428571428568297,9,-1.0
752,1,2,3903838,3903839,1218.065,1217.435,0.8600000000001091,1222.975,0,0,3903847,1217.435,-1.0,0.5229999999999109,0.8170000000000073,1,2018-11-30 09:37:00-05:00,2018-11-30 09:45:00-05:00,2018-11-30 09:36:00-05:00,2018-11-30,2018,0.6081395348835401,0.9499999999998879,5.709302325580501,9,-1.0
753,-1,1,3904590,3904591,1225.725,1226.068,0.5730000000000746,1223.715,0,0,3904687,1226.068,-1.0,0.959999999999809,0.4329999999999927,1,2018-12-02 23:10:00-05:00,2018-12-03 00:46:00-05:00,2018-12-02 23:09:00-05:00,2018-12-03,2018,1.6753926701565167,0.7556719022686499,3.507853403140889,23,-1.0
753,-1,2,3904688,3904689,1225.818,1226.158,0.5699999999999181,1224.765,0,0,3904693,1226.158,-1.0,0.2929999999998927,0.5,1,2018-12-03 00:48:00-05:00,2018-12-03 00:52:00-05:00,2018-12-03 00:47:00-05:00,2018-12-03,2018,0.5140350877191838,0.8771929824562663,1.8473684210526926,0,-1.0
754,-1,1,3905838,3905839,1235.118,1235.328,0.44000000000003636,1230.418,0,0,3905869,1235.328,-1.0,0.90300000000002,0.22700000000008913,1,2018-12-03 21:02:00-05:00,2018-12-03 21:32:00-05:00,2018-12-03 21:01:00-05:00,2018-12-04,2018,2.0522727272726033,0.5159090909092509,10.681818181817402,21,-1.0
754,-1,2,3905874,3905875,1235.108,1235.548,0.6700000000000546,1230.418,0,0,3905922,1235.548,-1.0,0.6130000000000564,0.5299999999999727,1,2018-12-03 21:38:00-05:00,2018-12-03 22:25:00-05:00,2018-12-03 21:37:00-05:00,2018-12-04,2018,0.914925373134338,0.7910447761192978,6.9999999999995115,21,-1.0
